Group.1,settingsNum,roundid,matchid,matchDate,competition,timeUncertainty,support,nRound,nConnected,chat_per_round,tools,innovation,inmot1,inmot2,tolerance,framing,round,group,pressure,toolsCPT,toolsEUT,toolsPT,toolsCPTEXP,risk,prb,structureHie,structureCel,structureNet,centralization,leaderWeight,compStrong,complexity,density,playernum,grmot1,grmot2,conformity,nPlayers,unanimity,unanimous
1420011,59,1420011,14200,18482,0,0,1,13,7,2,7,0,0.571428571,0.428571429,1,2,11,14200,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,576.2857143,0.571428571,0.428571429,0,7,0.857142857,0
1420012,59,1420012,14200,18482,0,0,1,13,7,0,6,-1,0.285714286,0.285714286,1,2,12,14200,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.19047619,576.2857143,0.285714286,0.285714286,0,7,0.857142857,0
1420013,59,1420013,14200,18482,0,0,1,13,7,5,8,0,0.285714286,0.285714286,1,1,13,14200,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.19047619,576.2857143,0.285714286,0.285714286,0,7,0.857142857,0
1420401,61,1420401,14204,18481,1,0,0,13,7,4,1,0,0.142857143,0.142857143,0,0,1,14204,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,703,0.142857143,0.142857143,0.142857143,7,0.857142857,0
1420402,61,1420402,14204,18481,1,0,0,13,7,4,11,NA,NaN,NaN,0,2,2,14204,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,703,NA,NA,NA,7,0.857142857,NA
1420403,61,1420403,14204,18481,1,0,0,13,7,6,3,-1,0,0,0,1,3,14204,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.380952381,703,0,0,0,7,0.857142857,0
1420404,61,1420404,14204,18481,1,0,0,13,7,0,1,-1,0.571428571,0,0,0,4,14204,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.095238095,703,0.571428571,0,0,7,0.857142857,0
1420405,61,1420405,14204,18481,1,0,0,13,7,0,12,NA,NaN,NaN,0,1,5,14204,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.095238095,703,NA,NA,NA,7,0.857142857,NA
1420406,61,1420406,14204,18481,1,0,0,13,7,1,4,-1,0.571428571,0.285714286,0,2,6,14204,2,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.095238095,703,0.571428571,0.285714286,0,7,0.857142857,0
1420407,61,1420407,14204,18481,1,0,0,13,7,6,1,-1,0.285714286,0.285714286,0,0,7,14204,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,703,0.285714286,0.285714286,0,7,0.857142857,0
1420408,61,1420408,14204,18481,1,0,0,13,7,4,2,0,0.571428571,0.571428571,0,2,8,14204,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,703,0.571428571,0.571428571,0,7,0.857142857,0
1420409,61,1420409,14204,18481,1,0,0,13,7,3,9,NA,NaN,NaN,0,1,9,14204,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,703,NA,NA,NA,7,0.857142857,NA
1420410,61,1420410,14204,18481,1,0,0,13,7,0,5,0,0.571428571,0.142857143,0,1,10,14204,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.238095238,703,0.571428571,0.142857143,0,7,0.857142857,0
1420411,61,1420411,14204,18481,1,0,0,13,7,1,7,0,0.428571429,0,0,2,11,14204,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.238095238,703,0.428571429,0,0.428571429,7,0.857142857,0
1420412,61,1420412,14204,18481,1,0,0,13,7,0,6,0,0.714285714,0.285714286,0,2,12,14204,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.047619048,703,0.714285714,0.285714286,0,7,0.857142857,0
1420413,61,1420413,14204,18481,1,0,0,13,7,0,8,-1,0.285714286,0,0,1,13,14204,1,1,1,1,2,0,0,1,0,0,0.42,0.45,0,1,0.047619048,703,0.285714286,0,0.285714286,7,0.857142857,0
1420501,61,1420501,14205,18481,1,0,0,13,7,3,2,-1,0.142857143,0,0,0,1,14205,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,369.2857143,0.142857143,0,0.142857143,7,0.857142857,0
1420502,61,1420502,14205,18481,1,0,0,13,7,2,3,-1,0,0,0,2,2,14205,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.380952381,369.2857143,0,0,0,7,0.857142857,0
1420503,61,1420503,14205,18481,1,0,0,13,7,1,9,NA,NaN,NaN,0,1,3,14205,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,369.2857143,NA,NA,NA,7,0.857142857,NA
1420504,61,1420504,14205,18481,1,0,0,13,7,0,1,0,0.142857143,0.142857143,0,0,4,14205,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.095238095,369.2857143,0.142857143,0.142857143,0.142857143,7,0.857142857,0
1420505,61,1420505,14205,18481,1,0,0,13,7,2,4,-1,0.142857143,0,0,1,5,14205,2,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.095238095,369.2857143,0.142857143,0,0.142857143,7,0.857142857,0
1420506,61,1420506,14205,18481,1,0,0,13,7,1,12,NA,NaN,NaN,0,2,6,14205,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.095238095,369.2857143,NA,NA,NA,7,0.857142857,NA
1420507,61,1420507,14205,18481,1,0,0,13,7,2,10,NA,NaN,NaN,0,0,7,14205,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,369.2857143,NA,NA,NA,7,0.857142857,NA
1420508,61,1420508,14205,18481,1,0,0,13,7,3,1,-1,0,0,0,2,8,14205,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,369.2857143,0,0,0,7,0.857142857,0
1420509,61,1420509,14205,18481,1,0,0,13,7,2,11,NA,NaN,NaN,0,1,9,14205,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,369.2857143,NA,NA,NA,7,0.857142857,NA
1420510,61,1420510,14205,18481,1,0,0,13,7,0,5,0,0.142857143,0,0,1,10,14205,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.238095238,369.2857143,0.142857143,0,0.142857143,7,0.857142857,0
1420511,61,1420511,14205,18481,1,0,0,13,7,1,7,-1,0.285714286,0,0,2,11,14205,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.238095238,369.2857143,0.285714286,0,0.285714286,7,0.857142857,0
1420512,61,1420512,14205,18481,1,0,0,13,7,0,6,0,0.142857143,0.142857143,0,2,12,14205,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.047619048,369.2857143,0.142857143,0.142857143,0,7,0.857142857,0
1420513,61,1420513,14205,18481,1,0,0,13,7,2,8,0,0.142857143,0.285714286,0,1,13,14205,1,1,1,1,2,0,0,1,0,0,0.42,0.45,0,1,0.047619048,369.2857143,0.142857143,0.285714286,0,7,0.857142857,0
1420601,62,1420601,14206,18482,1,0,0,13,7,1,11,NA,NaN,NaN,0,0,1,14206,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,528.1428571,NA,NA,NA,7,0.857142857,NA
1420602,62,1420602,14206,18482,1,0,0,13,7,2,2,-1,0,0,0,1,2,14206,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,528.1428571,0,0,0,7,0.857142857,0
1420603,62,1420603,14206,18482,1,0,0,13,7,1,1,-1,0,0,0,2,3,14206,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,528.1428571,0,0,0,7,0.857142857,0
1420604,62,1420604,14206,18482,1,0,0,13,7,1,12,NA,NaN,NaN,0,0,4,14206,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,528.1428571,NA,NA,NA,7,0.857142857,NA
1420605,62,1420605,14206,18482,1,0,0,13,7,2,3,-1,0.142857143,0.142857143,0,2,5,14206,2,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.19047619,528.1428571,0.142857143,0.142857143,0,7,0.857142857,0
1420606,62,1420606,14206,18482,1,0,0,13,7,1,1,-1,0,0,0,1,6,14206,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,528.1428571,0,0,0,7,0.857142857,0
1420607,62,1420607,14206,18482,1,0,0,13,7,1,10,NA,NaN,NaN,0,0,7,14206,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0,528.1428571,NA,NA,NA,7,0.857142857,NA
1420608,62,1420608,14206,18482,1,0,0,13,7,1,9,NA,NaN,NaN,0,1,8,14206,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0,528.1428571,NA,NA,NA,7,0.857142857,NA
1420609,62,1420609,14206,18482,1,0,0,13,7,1,1,-1,0.142857143,0,0,2,9,14206,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0,528.1428571,0.142857143,0,0.142857143,7,0.857142857,0
1420610,62,1420610,14206,18482,1,0,0,13,7,0,5,0,0,0.142857143,0,1,10,14206,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,528.1428571,0,0.142857143,0,7,0.857142857,0
1420611,62,1420611,14206,18482,1,0,0,13,7,1,7,-1,0.285714286,0.142857143,0,2,11,14206,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,528.1428571,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1420612,62,1420612,14206,18482,1,0,0,13,7,0,6,-1,0.142857143,0.142857143,0,1,12,14206,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.142857143,528.1428571,0.142857143,0.142857143,0.142857143,7,0.857142857,0
1420613,62,1420613,14206,18482,1,0,0,13,7,1,8,-1,0.285714286,0.142857143,0,1,13,14206,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.142857143,528.1428571,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1420901,63,1420901,14209,18481,1,0,0,13,7,8,12,NA,NaN,NaN,0,0,1,14209,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,782,NA,NA,NA,7,0.857142857,NA
1420902,63,1420902,14209,18481,1,0,0,13,7,7,4,-1,0.428571429,0.142857143,0,2,2,14209,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.2,782,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1420903,63,1420903,14209,18481,1,0,0,13,7,6,2,0,0.285714286,0.285714286,0,1,3,14209,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,782,0.285714286,0.285714286,0,7,0.857142857,0
1420904,63,1420904,14209,18481,1,0,0,13,7,4,1,-1,0.142857143,0.142857143,0,0,4,14209,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,782,0.142857143,0.142857143,0,7,0.857142857,0
1420905,63,1420905,14209,18481,1,0,0,13,7,2,9,NA,NaN,NaN,0,1,5,14209,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,782,NA,NA,NA,7,0.857142857,NA
1420906,63,1420906,14209,18481,1,0,0,13,7,1,1,-1,0.142857143,0,0,2,6,14209,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,782,0.142857143,0,0.142857143,7,0.857142857,0
1420907,63,1420907,14209,18481,1,0,0,13,7,8,1,-1,0,0,0,0,7,14209,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,782,0,0,0,7,0.857142857,0
1420908,63,1420908,14209,18481,1,0,0,13,7,6,10,NA,NaN,NaN,0,2,8,14209,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,782,NA,NA,NA,7,0.857142857,NA
1420909,63,1420909,14209,18481,1,0,0,13,7,7,11,NA,NaN,NaN,0,1,9,14209,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,782,NA,NA,NA,7,0.857142857,NA
1420910,63,1420910,14209,18481,1,0,0,13,7,0,5,-1,0.142857143,0.142857143,0,1,10,14209,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,1,782,0.142857143,0.142857143,0,7,0.857142857,0
1420911,63,1420911,14209,18481,1,0,0,13,7,3,7,-1,0.142857143,0.142857143,0,2,11,14209,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,1,782,0.142857143,0.142857143,0.142857143,7,0.857142857,0
1420912,63,1420912,14209,18481,1,0,0,13,7,0,6,0,0.428571429,0.428571429,0,2,12,14209,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,1,782,0.428571429,0.428571429,0,7,0.857142857,0
1420913,63,1420913,14209,18481,1,0,0,13,7,5,8,-1,0,0,0,1,13,14209,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,1,782,0,0,0,7,0.857142857,0
1421001,63,1421001,14210,18482,1,0,0,13,7,4,12,NA,NaN,NaN,0,0,1,14210,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,610.2857143,NA,NA,NA,7,0.857142857,NA
1421002,63,1421002,14210,18482,1,0,0,13,7,2,11,NA,NaN,NaN,0,2,2,14210,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,610.2857143,NA,NA,NA,7,0.857142857,NA
1421003,63,1421003,14210,18482,1,0,0,13,7,4,1,-1,0,0.142857143,0,1,3,14210,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,610.2857143,0,0.142857143,0,7,0.857142857,0
1421004,63,1421004,14210,18482,1,0,0,13,7,2,1,-1,0,0,0,0,4,14210,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,610.2857143,0,0,0,7,0.857142857,0
1421005,63,1421005,14210,18482,1,0,0,13,7,2,10,NA,NaN,NaN,0,1,5,14210,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,610.2857143,NA,NA,NA,7,0.857142857,NA
1421006,63,1421006,14210,18482,1,0,0,13,7,2,3,-1,0,0,0,2,6,14210,2,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,0.4,610.2857143,0,0,0,7,0.857142857,0
1421007,63,1421007,14210,18482,1,0,0,13,7,2,1,-1,0.285714286,0,0,0,7,14210,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,610.2857143,0.285714286,0,0.285714286,7,0.857142857,0
1421008,63,1421008,14210,18482,1,0,0,13,7,4,4,0,0.571428571,0.428571429,0,2,8,14210,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,1,610.2857143,0.571428571,0.428571429,0,7,0.857142857,0
1421009,63,1421009,14210,18482,1,0,0,13,7,3,2,-1,0,0,0,1,9,14210,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,610.2857143,0,0,0,7,0.857142857,0
1421010,63,1421010,14210,18482,1,0,0,13,7,0,5,-1,0,0,0,1,10,14210,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,1,610.2857143,0,0,0,7,0.857142857,0
1421011,63,1421011,14210,18482,1,0,0,13,7,2,7,0,0.285714286,0.571428571,0,2,11,14210,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,1,610.2857143,0.285714286,0.571428571,0,7,0.857142857,0
1421012,63,1421012,14210,18482,1,0,0,13,7,0,6,-1,0,0.285714286,0,2,12,14210,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,1,610.2857143,0,0.285714286,0,7,0.857142857,0
1421013,63,1421013,14210,18482,1,0,0,13,7,5,8,0,0.285714286,0.571428571,0,1,13,14210,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,1,610.2857143,0.285714286,0.571428571,0,7,0.857142857,0
1421101,63,1421101,14211,18481,1,0,0,13,7,6,10,NA,NaN,NaN,0,0,1,14211,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,652.8571429,NA,NA,NA,7,0.857142857,NA
1421102,63,1421102,14211,18481,1,0,0,13,7,8,11,NA,NaN,NaN,0,2,2,14211,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,652.8571429,NA,NA,NA,7,0.857142857,NA
1421103,63,1421103,14211,18481,1,0,0,13,7,8,9,NA,NaN,NaN,0,1,3,14211,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,652.8571429,NA,NA,NA,7,0.857142857,NA
1421104,63,1421104,14211,18481,1,0,0,13,7,4,4,0,0.714285714,0.714285714,0,0,4,14211,2,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.4,652.8571429,0.714285714,0.714285714,0,7,0.857142857,0
1421105,63,1421105,14211,18481,1,0,0,13,7,5,1,-1,0.285714286,0,0,1,5,14211,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,652.8571429,0.285714286,0,0.285714286,7,0.857142857,0
1421106,63,1421106,14211,18481,1,0,0,13,7,3,1,-1,0.428571429,0.142857143,0,2,6,14211,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,652.8571429,0.428571429,0.142857143,0.428571429,7,0.857142857,0
1421107,63,1421107,14211,18481,1,0,0,13,7,4,2,-1,0.142857143,0,0,0,7,14211,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,652.8571429,0.142857143,0,0.142857143,7,0.857142857,0
1421108,63,1421108,14211,18481,1,0,0,13,7,6,12,NA,NaN,NaN,0,2,8,14211,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,652.8571429,NA,NA,NA,7,0.857142857,NA
1421109,63,1421109,14211,18481,1,0,0,13,7,5,1,0,0.571428571,0.571428571,0,1,9,14211,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,652.8571429,0.571428571,0.571428571,0.142857143,7,0.857142857,0
1421110,63,1421110,14211,18481,1,0,0,13,7,0,5,0,0.571428571,0.142857143,0,1,10,14211,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,1,652.8571429,0.571428571,0.142857143,0,7,0.857142857,0
1421111,63,1421111,14211,18481,1,0,0,13,7,5,7,-1,0.142857143,0,0,2,11,14211,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,1,652.8571429,0.142857143,0,0.142857143,7,0.857142857,0
1421112,63,1421112,14211,18481,1,0,0,13,7,0,6,0,0.714285714,0.714285714,0,2,12,14211,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,1,652.8571429,0.714285714,0.714285714,0,7,0.857142857,0
1421113,63,1421113,14211,18481,1,0,0,13,7,6,8,-1,0.142857143,0,0,1,13,14211,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,1,652.8571429,0.142857143,0,0.142857143,7,0.857142857,0
1421301,64,1421301,14213,18482,1,0,1,13,7,1,12,NA,NaN,NaN,0,0,1,14213,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.238095238,947.4285714,NA,NA,NA,7,0.857142857,NA
1421302,64,1421302,14213,18482,1,0,1,13,7,0,4,-1,0.285714286,0,0,1,2,14213,1,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.238095238,947.4285714,0.285714286,0,0.285714286,7,0.857142857,0
1421303,64,1421303,14213,18482,1,0,1,13,7,0,11,NA,NaN,NaN,0,2,3,14213,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.238095238,947.4285714,NA,NA,NA,7,0.857142857,NA
1421304,64,1421304,14213,18482,1,0,1,13,7,0,1,0,0,0,0,0,4,14213,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.047619048,947.4285714,0,0,0,7,0.857142857,0
1421305,64,1421305,14213,18482,1,0,1,13,7,0,3,-1,0,0,0,2,5,14213,2,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.047619048,947.4285714,0,0,0,7,0.857142857,0
1421306,64,1421306,14213,18482,1,0,1,13,7,0,2,0,0.428571429,0,0,1,6,14213,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.047619048,947.4285714,0.428571429,0,0.428571429,7,0.857142857,0
1421307,64,1421307,14213,18482,1,0,1,13,7,0,1,-1,0.142857143,0,0,0,7,14213,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,947.4285714,0.142857143,0,0.142857143,7,0.857142857,0
1421308,64,1421308,14213,18482,1,0,1,13,7,0,9,NA,NaN,NaN,0,1,8,14213,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,947.4285714,NA,NA,NA,7,0.857142857,NA
1421309,64,1421309,14213,18482,1,0,1,13,7,0,10,NA,NaN,NaN,0,2,9,14213,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,947.4285714,NA,NA,NA,7,0.857142857,NA
1421310,64,1421310,14213,18482,1,0,1,13,7,0,5,0,0.285714286,0.428571429,0,1,10,14213,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.428571429,947.4285714,0.285714286,0.428571429,0,7,0.857142857,0
1421311,64,1421311,14213,18482,1,0,1,13,7,0,7,0,0.428571429,0.428571429,0,2,11,14213,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.428571429,947.4285714,0.428571429,0.428571429,0,7,0.857142857,0
1421312,64,1421312,14213,18482,1,0,1,13,7,0,6,-1,0.571428571,0.142857143,0,1,12,14213,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.571428571,947.4285714,0.571428571,0.142857143,0,7,0.857142857,0
1421313,64,1421313,14213,18482,1,0,1,13,7,0,8,0,0.428571429,0.428571429,0,1,13,14213,1,1,1,1,2,0,0,1,0,0,0.42,0.45,0,1,0.571428571,947.4285714,0.428571429,0.428571429,0,7,0.857142857,0
1421401,64,1421401,14214,18482,1,0,1,13,7,1,4,-1,0.571428571,0.285714286,0,0,1,14214,1,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.238095238,654,0.571428571,0.285714286,0,7,0.857142857,0
1421402,64,1421402,14214,18482,1,0,1,13,7,7,3,-1,0,0,0,1,2,14214,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.238095238,654,0,0,0,7,0.857142857,0
1421403,64,1421403,14214,18482,1,0,1,13,7,11,1,-1,0,0,0,2,3,14214,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.238095238,654,0,0,0,7,0.857142857,0
1421404,64,1421404,14214,18482,1,0,1,13,7,1,2,-1,0.142857143,0,0,0,4,14214,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.047619048,654,0.142857143,0,0.142857143,7,0.857142857,0
1421405,64,1421405,14214,18482,1,0,1,13,7,1,12,NA,NaN,NaN,0,2,5,14214,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.047619048,654,NA,NA,NA,7,0.857142857,NA
1421406,64,1421406,14214,18482,1,0,1,13,7,4,1,-1,0,0,0,1,6,14214,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.047619048,654,0,0,0,7,0.857142857,0
1421407,64,1421407,14214,18482,1,0,1,13,7,10,11,NA,NaN,NaN,0,0,7,14214,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,654,NA,NA,NA,7,0.857142857,NA
1421408,64,1421408,14214,18482,1,0,1,13,7,7,10,NA,NaN,NaN,0,1,8,14214,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,654,NA,NA,NA,7,0.857142857,NA
1421409,64,1421409,14214,18482,1,0,1,13,7,7,9,NA,NaN,NaN,0,2,9,14214,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,654,NA,NA,NA,7,0.857142857,NA
1421410,64,1421410,14214,18482,1,0,1,13,7,0,5,-1,0.142857143,0,0,1,10,14214,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.428571429,654,0.142857143,0,0.142857143,7,0.857142857,0
1421411,64,1421411,14214,18482,1,0,1,13,7,4,7,-1,0.142857143,0.142857143,0,2,11,14214,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.428571429,654,0.142857143,0.142857143,0,7,0.857142857,0
1421412,64,1421412,14214,18482,1,0,1,13,7,0,6,-1,0.285714286,0,0,1,12,14214,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.571428571,654,0.285714286,0,0.285714286,7,0.857142857,0
1421413,64,1421413,14214,18482,1,0,1,13,7,1,8,-1,0.428571429,0,0,1,13,14214,1,1,1,1,2,0,0,1,0,0,0.42,0.45,0,1,0.571428571,654,0.428571429,0,0.428571429,7,0.857142857,0
1421501,65,1421501,14215,18481,1,0,1,12,7,9,1,-1,0.428571429,0.428571429,0,0,1,14215,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,614.7142857,0.428571429,0.428571429,0,7,0.857142857,0
1421502,65,1421502,14215,18481,1,0,1,12,7,8,9,NA,NaN,NaN,0,2,2,14215,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,614.7142857,NA,NA,NA,7,0.857142857,NA
1421503,65,1421503,14215,18481,1,0,1,12,7,8,2,-1,0,0.285714286,0,1,3,14215,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,614.7142857,0,0.285714286,0,7,0.857142857,0
1421504,65,1421504,14215,18481,1,0,1,12,7,2,1,-1,0.428571429,0.285714286,0,0,4,14215,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.095238095,614.7142857,0.428571429,0.285714286,0.142857143,7,0.857142857,0
1421505,65,1421505,14215,18481,1,0,1,12,7,3,12,NA,NaN,NaN,0,1,5,14215,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.095238095,614.7142857,NA,NA,NA,7,0.857142857,NA
1421506,65,1421506,14215,18481,1,0,1,12,7,2,3,-1,0,0,0,2,6,14215,2,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.095238095,614.7142857,0,0,0,7,0.857142857,0
1421507,65,1421507,14215,18481,1,0,1,12,7,7,11,NA,NaN,NaN,0,0,7,14215,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,614.7142857,NA,NA,NA,7,0.857142857,NA
1421508,65,1421508,14215,18481,1,0,1,12,7,7,4,0,0.428571429,0.285714286,0,2,8,14215,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.238095238,614.7142857,0.428571429,0.285714286,0.142857143,7,0.857142857,0
1421509,65,1421509,14215,18481,1,0,1,12,7,7,1,-1,0.285714286,0.285714286,0,1,9,14215,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,614.7142857,0.285714286,0.285714286,0,7,0.857142857,0
1421510,65,1421510,14215,18481,1,0,1,12,7,0,5,-1,0.428571429,0.428571429,0,1,10,14215,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.095238095,614.7142857,0.428571429,0.428571429,0,7,0.857142857,0
1421511,65,1421511,14215,18481,1,0,1,12,7,7,7,0,0.142857143,0.285714286,0,2,11,14215,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.095238095,614.7142857,0.142857143,0.285714286,0,7,0.857142857,0
