Group.1,settingsNum,roundid,matchid,matchDate,competition,timeUncertainty,support,nRound,nConnected,chat_per_round,tools,innovation,inmot1,inmot2,tolerance,framing,GroupVote1,GroupVote2,round,group,player,structure,pressure,toolsCPT,toolsEUT,toolsPT,toolsCPTEXP,risk,prb,structureHie,structureCel,structureNet,centralization,leaderWeight,compStrong,complexity,density,player,grmot1,grmot2,conformity,nPlayers,unanimity,unanimous
1465511,88,1465511,14655,18483,3,0,1,13,7,0,7,0,0,0,0,2,NaN,NaN,11,14655,NaN,NaN,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,1,1,0.380952381,743.2857143,0,0,0,7,0.857142857,0
1465512,88,1465512,14655,18483,3,0,1,13,7,0,6,0,0,0,0,1,NaN,NaN,12,14655,NaN,NaN,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,1,1,0.380952381,743.2857143,0,0,0,7,0.857142857,0
1465513,88,1465513,14655,18483,3,0,1,13,7,0,8,0,0,0,0,1,NaN,NaN,13,14655,NaN,NaN,1,1,1,1,2,0,0,1,0,0,0.42,0.45,1,1,0.380952381,743.2857143,0,0,0,7,0.857142857,0
1465601,89,1465601,14656,18483,3,0,1,9,7,3,1,-1,0,0,0,0,NaN,NaN,1,14656,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,863.2857143,0,0,0,7,0.857142857,0
1465602,89,1465602,14656,18483,3,0,1,9,7,0,12,NA,NaN,NaN,0,2,NaN,NaN,2,14656,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,863.2857143,NA,NA,NA,7,0.857142857,NA
1465603,89,1465603,14656,18483,3,0,1,9,7,0,11,NA,NaN,NaN,0,1,NaN,NaN,3,14656,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,863.2857143,NA,NA,NA,7,0.857142857,NA
1465604,89,1465604,14656,18483,3,0,1,9,7,0,1,-1,0,0,0,0,NaN,NaN,4,14656,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,863.2857143,0,0,0,7,0.857142857,0
1465605,89,1465605,14656,18483,3,0,1,9,7,0,10,NA,NaN,NaN,0,1,NaN,NaN,5,14656,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,863.2857143,NA,NA,NA,7,0.857142857,NA
1465606,89,1465606,14656,18483,3,0,1,9,7,0,9,NA,NaN,NaN,0,2,NaN,NaN,6,14656,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,863.2857143,NA,NA,NA,7,0.857142857,NA
1465607,89,1465607,14656,18483,3,0,1,9,7,0,4,0,0.714285714,0.714285714,0,0,NaN,NaN,7,14656,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,1,0,0.19047619,863.2857143,0.714285714,0.714285714,0,7,0.857142857,0
1465608,89,1465608,14656,18483,3,0,1,9,7,1,2,0,0.428571429,0.428571429,0,2,NaN,NaN,8,14656,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.19047619,863.2857143,0.428571429,0.428571429,0,7,0.857142857,0
1465609,89,1465609,14656,18483,3,0,1,9,7,0,3,-1,0.428571429,0,0,1,NaN,NaN,9,14656,NaN,NaN,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,1,0,0.19047619,863.2857143,0.428571429,0,0.428571429,7,0.857142857,0
1465701,89,1465701,14657,18483,3,0,1,13,7,0,12,NA,NaN,NaN,0,0,NaN,NaN,1,14657,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,639.4285714,NA,NA,NA,7,0.857142857,NA
1465702,89,1465702,14657,18483,3,0,1,13,7,0,2,0,0.571428571,0.142857143,0,2,NaN,NaN,2,14657,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,639.4285714,0.571428571,0.142857143,0,7,0.857142857,0
1465703,89,1465703,14657,18483,3,0,1,13,7,0,1,-1,0.142857143,0,0,1,NaN,NaN,3,14657,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,639.4285714,0.142857143,0,0.142857143,7,0.857142857,0
1465704,89,1465704,14657,18483,3,0,1,13,7,0,10,NA,NaN,NaN,0,0,NaN,NaN,4,14657,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,639.4285714,NA,NA,NA,7,0.857142857,NA
1465705,89,1465705,14657,18483,3,0,1,13,7,0,11,NA,NaN,NaN,0,1,NaN,NaN,5,14657,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,639.4285714,NA,NA,NA,7,0.857142857,NA
1465706,89,1465706,14657,18483,3,0,1,13,7,0,4,-1,0.285714286,0,0,2,NaN,NaN,6,14657,NaN,NaN,2,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,1,0,0.285714286,639.4285714,0.285714286,0,0.285714286,7,0.857142857,0
1465707,89,1465707,14657,18483,3,0,1,13,7,0,3,-1,0.571428571,0,0,0,NaN,NaN,7,14657,NaN,NaN,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,1,0,0.19047619,639.4285714,0.571428571,0,0,7,0.857142857,0
1465708,89,1465708,14657,18483,3,0,1,13,7,0,9,NA,NaN,NaN,0,2,NaN,NaN,8,14657,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.19047619,639.4285714,NA,NA,NA,7,0.857142857,NA
1465709,89,1465709,14657,18483,3,0,1,13,7,0,1,-1,0,0,0,1,NaN,NaN,9,14657,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.19047619,639.4285714,0,0,0,7,0.857142857,0
1465710,89,1465710,14657,18483,3,0,1,13,7,0,5,-1,0.142857143,0,0,1,NaN,NaN,10,14657,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,1,1,0.238095238,639.4285714,0.142857143,0,0.142857143,7,0.857142857,0
1465711,89,1465711,14657,18483,3,0,1,13,7,0,7,0,0.428571429,0.142857143,0,2,NaN,NaN,11,14657,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,1,1,0.238095238,639.4285714,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1465712,89,1465712,14657,18483,3,0,1,13,7,0,6,-1,0.142857143,0.142857143,0,2,NaN,NaN,12,14657,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,1,1,0.047619048,639.4285714,0.142857143,0.142857143,0,7,0.857142857,0
1465713,89,1465713,14657,18483,3,0,1,13,7,0,8,0,0.285714286,0.142857143,0,1,NaN,NaN,13,14657,NaN,NaN,1,1,1,1,2,0,0,0,1,0,0,0.2,1,1,0.047619048,639.4285714,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1465801,89,1465801,14658,18482,3,0,1,12,7,0,9,NA,NaN,NaN,0,0,NaN,NaN,1,14658,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,431.7142857,NA,NA,NA,7,0.857142857,NA
1465802,89,1465802,14658,18482,3,0,1,12,7,3,4,-1,0.714285714,0.142857143,0,2,NaN,NaN,2,14658,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,1,0,0.285714286,431.7142857,0.714285714,0.142857143,0,7,0.857142857,0
1465803,89,1465803,14658,18482,3,0,1,12,7,3,3,-1,0.285714286,0,0,1,NaN,NaN,3,14658,NaN,NaN,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,1,0,0.285714286,431.7142857,0.285714286,0,0.285714286,7,0.857142857,0
1465804,89,1465804,14658,18482,3,0,1,12,7,1,1,-1,0.142857143,0,0,0,NaN,NaN,4,14658,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,431.7142857,0.142857143,0,0.142857143,7,0.857142857,0
1465805,89,1465805,14658,18482,3,0,1,12,7,2,12,NA,NaN,NaN,0,1,NaN,NaN,5,14658,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,431.7142857,NA,NA,NA,7,0.857142857,NA
1465806,89,1465806,14658,18482,3,0,1,12,7,2,1,0,0.285714286,0.285714286,0,2,NaN,NaN,6,14658,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,431.7142857,0.285714286,0.285714286,0.142857143,7,0.857142857,0
1465807,89,1465807,14658,18482,3,0,1,12,7,3,2,-1,0.285714286,0,0,0,NaN,NaN,7,14658,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.19047619,431.7142857,0.285714286,0,0.285714286,7,0.857142857,0
1465808,89,1465808,14658,18482,3,0,1,12,7,3,11,NA,NaN,NaN,0,2,NaN,NaN,8,14658,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.19047619,431.7142857,NA,NA,NA,7,0.857142857,NA
1465809,89,1465809,14658,18482,3,0,1,12,7,2,10,NA,NaN,NaN,0,1,NaN,NaN,9,14658,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.19047619,431.7142857,NA,NA,NA,7,0.857142857,NA
1465810,89,1465810,14658,18482,3,0,1,12,7,0,5,-1,0.285714286,0,0,1,NaN,NaN,10,14658,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,1,1,0.238095238,431.7142857,0.285714286,0,0.285714286,7,0.857142857,0
1465811,89,1465811,14658,18482,3,0,1,12,7,2,7,0,0,0.285714286,0,2,NaN,NaN,11,14658,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,1,1,0.238095238,431.7142857,0,0.285714286,0,7,0.857142857,0
1465812,89,1465812,14658,18482,3,0,1,12,7,0,6,NA,0.714285714,0,0,2,NaN,NaN,12,14658,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,1,1,0.047619048,431.7142857,0.714285714,0,0,7,0.857142857,0
1465901,89,1465901,14659,18483,3,0,1,13,7,1,3,-1,0.571428571,0,0,0,NaN,NaN,1,14659,NaN,NaN,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,1,0,0.285714286,748.5714286,0.571428571,0,0,7,0.857142857,0
1465902,89,1465902,14659,18483,3,0,1,13,7,0,9,NA,NaN,NaN,0,2,NaN,NaN,2,14659,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,748.5714286,NA,NA,NA,7,0.857142857,NA
1465903,89,1465903,14659,18483,3,0,1,13,7,2,12,NA,NaN,NaN,0,1,NaN,NaN,3,14659,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.285714286,748.5714286,NA,NA,NA,7,0.857142857,NA
1465904,89,1465904,14659,18483,3,0,1,13,7,0,1,-1,0.428571429,0,0,0,NaN,NaN,4,14659,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,748.5714286,0.428571429,0,0.428571429,7,0.857142857,0
1465905,89,1465905,14659,18483,3,0,1,13,7,1,1,-1,0.285714286,0,0,1,NaN,NaN,5,14659,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.285714286,748.5714286,0.285714286,0,0.285714286,7,0.857142857,0
1465906,89,1465906,14659,18483,3,0,1,13,7,0,4,-1,0.285714286,0.428571429,0,2,NaN,NaN,6,14659,NaN,NaN,2,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,1,0,0.285714286,748.5714286,0.285714286,0.428571429,0,7,0.857142857,0
1465907,89,1465907,14659,18483,3,0,1,13,7,0,10,NA,NaN,NaN,0,0,NaN,NaN,7,14659,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.19047619,748.5714286,NA,NA,NA,7,0.857142857,NA
1465908,89,1465908,14659,18483,3,0,1,13,7,0,11,NA,NaN,NaN,0,2,NaN,NaN,8,14659,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,1,0,0.19047619,748.5714286,NA,NA,NA,7,0.857142857,NA
1465909,89,1465909,14659,18483,3,0,1,13,7,0,1,-1,0.428571429,0.428571429,0,1,NaN,NaN,9,14659,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,1,0,0.19047619,748.5714286,0.428571429,0.428571429,0,7,0.857142857,0
1465910,89,1465910,14659,18483,3,0,1,13,7,0,5,-1,0.428571429,0,0,1,NaN,NaN,10,14659,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,1,1,0.238095238,748.5714286,0.428571429,0,0.428571429,7,0.857142857,0
1465911,89,1465911,14659,18483,3,0,1,13,7,0,7,0,0.285714286,0.142857143,0,2,NaN,NaN,11,14659,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,1,1,0.238095238,748.5714286,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1465912,89,1465912,14659,18483,3,0,1,13,7,0,6,0,0.714285714,0.571428571,0,2,NaN,NaN,12,14659,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,1,1,0.047619048,748.5714286,0.714285714,0.571428571,0,7,0.857142857,0
1465913,89,1465913,14659,18483,3,0,1,13,7,0,8,0,0.142857143,0.285714286,0,1,NaN,NaN,13,14659,NaN,NaN,1,1,1,1,2,0,0,0,1,0,0,0.2,1,1,0.047619048,748.5714286,0.142857143,0.285714286,0,7,0.857142857,0
1466001,90,1466001,14660,18483,3,0,1,13,7,1,11,NA,NaN,NaN,0,0,NaN,NaN,1,14660,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,956.1428571,NA,NA,NA,7,0.857142857,NA
1466002,90,1466002,14660,18483,3,0,1,13,7,0,12,NA,NaN,NaN,0,1,NaN,NaN,2,14660,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,956.1428571,NA,NA,NA,7,0.857142857,NA
1466003,90,1466003,14660,18483,3,0,1,13,7,0,1,0,0.285714286,0.285714286,0,2,NaN,NaN,3,14660,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.666666667,956.1428571,0.285714286,0.285714286,0,7,0.857142857,0
1466004,90,1466004,14660,18483,3,0,1,13,7,0,1,0,0.285714286,0,0,0,NaN,NaN,4,14660,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.666666667,956.1428571,0.285714286,0,0.285714286,7,0.857142857,0
1466005,90,1466005,14660,18483,3,0,1,13,7,0,9,NA,NaN,NaN,0,2,NaN,NaN,5,14660,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,956.1428571,NA,NA,NA,7,0.857142857,NA
1466006,90,1466006,14660,18483,3,0,1,13,7,0,1,0,0.571428571,0.285714286,0,1,NaN,NaN,6,14660,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.666666667,956.1428571,0.571428571,0.285714286,0.142857143,7,0.857142857,0
1466007,90,1466007,14660,18483,3,0,1,13,7,1,3,-1,0.142857143,0.142857143,0,0,NaN,NaN,7,14660,NaN,NaN,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,1,0,0.2,956.1428571,0.142857143,0.142857143,0,7,0.857142857,0
1466008,90,1466008,14660,18483,3,0,1,13,7,1,2,-1,0,0.285714286,0,1,NaN,NaN,8,14660,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.2,956.1428571,0,0.285714286,0,7,0.857142857,0
1466009,90,1466009,14660,18483,3,0,1,13,7,0,10,NA,NaN,NaN,0,2,NaN,NaN,9,14660,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.2,956.1428571,NA,NA,NA,7,0.857142857,NA
1466010,90,1466010,14660,18483,3,0,1,13,7,0,5,-1,0.285714286,0,0,1,NaN,NaN,10,14660,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,1,1,0.2,956.1428571,0.285714286,0,0.285714286,7,0.857142857,0
1466011,90,1466011,14660,18483,3,0,1,13,7,0,7,0,0.571428571,0.285714286,0,2,NaN,NaN,11,14660,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,1,1,0.2,956.1428571,0.571428571,0.285714286,0,7,0.857142857,0
1466012,90,1466012,14660,18483,3,0,1,13,7,0,6,-1,0,0,0,1,NaN,NaN,12,14660,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,1,1,0.4,956.1428571,0,0,0,7,0.857142857,0
1466013,90,1466013,14660,18483,3,0,1,13,7,0,8,0,0.714285714,0.428571429,0,1,NaN,NaN,13,14660,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,1,1,0.4,956.1428571,0.714285714,0.428571429,0,7,0.857142857,0
1466101,90,1466101,14661,18482,3,0,1,13,7,0,10,NA,NaN,NaN,0,0,NaN,NaN,1,14661,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,867.7142857,NA,NA,NA,7,0.857142857,NA
1466102,90,1466102,14661,18482,3,0,1,13,7,3,1,0,0.714285714,0,0,1,NaN,NaN,2,14661,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.666666667,867.7142857,0.714285714,0,0,7,0.857142857,0
1466103,90,1466103,14661,18482,3,0,1,13,7,5,1,0,0.714285714,0.428571429,0,2,NaN,NaN,3,14661,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.666666667,867.7142857,0.714285714,0.428571429,0,7,0.857142857,0
1466104,90,1466104,14661,18482,3,0,1,13,7,3,11,NA,NaN,NaN,0,0,NaN,NaN,4,14661,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,867.7142857,NA,NA,NA,7,0.857142857,NA
1466105,90,1466105,14661,18482,3,0,1,13,7,0,12,NA,NaN,NaN,0,2,NaN,NaN,5,14661,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,867.7142857,NA,NA,NA,7,0.857142857,NA
1466106,90,1466106,14661,18482,3,0,1,13,7,0,9,NA,NaN,NaN,0,1,NaN,NaN,6,14661,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,867.7142857,NA,NA,NA,7,0.857142857,NA
1466107,90,1466107,14661,18482,3,0,1,13,7,0,4,0,0.428571429,0,0,0,NaN,NaN,7,14661,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,1,0,0.2,867.7142857,0.428571429,0,0.428571429,7,0.857142857,0
1466108,90,1466108,14661,18482,3,0,1,13,7,0,1,0,0,0.428571429,0,1,NaN,NaN,8,14661,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.2,867.7142857,0,0.428571429,0,7,0.857142857,0
1466109,90,1466109,14661,18482,3,0,1,13,7,0,2,-1,0.285714286,0,0,2,NaN,NaN,9,14661,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.2,867.7142857,0.285714286,0,0.285714286,7,0.857142857,0
1466110,90,1466110,14661,18482,3,0,1,13,7,0,5,-1,0,0,0,1,NaN,NaN,10,14661,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,1,1,0.2,867.7142857,0,0,0,7,0.857142857,0
1466111,90,1466111,14661,18482,3,0,1,13,7,0,7,-1,0,0,0,2,NaN,NaN,11,14661,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,1,1,0.2,867.7142857,0,0,0,7,0.857142857,0
1466112,90,1466112,14661,18482,3,0,1,13,7,0,6,0,0,0,0,1,NaN,NaN,12,14661,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,1,1,0.4,867.7142857,0,0,0,7,0.857142857,0
1466113,90,1466113,14661,18482,3,0,1,13,7,0,8,-1,0,0,0,1,NaN,NaN,13,14661,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,1,1,0.4,867.7142857,0,0,0,7,0.857142857,0
1466301,90,1466301,14663,18483,3,0,1,13,7,0,12,NA,NaN,NaN,0,0,NaN,NaN,1,14663,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,852.7142857,NA,NA,NA,7,0.857142857,NA
1466302,90,1466302,14663,18483,3,0,1,13,7,0,1,0,0,0,0,1,NaN,NaN,2,14663,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.666666667,852.7142857,0,0,0,7,0.857142857,0
1466303,90,1466303,14663,18483,3,0,1,13,7,0,1,-1,0.285714286,0.142857143,0,2,NaN,NaN,3,14663,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.666666667,852.7142857,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1466304,90,1466304,14663,18483,3,0,1,13,7,0,10,NA,NaN,NaN,0,0,NaN,NaN,4,14663,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,852.7142857,NA,NA,NA,7,0.857142857,NA
1466305,90,1466305,14663,18483,3,0,1,13,7,0,11,NA,NaN,NaN,0,2,NaN,NaN,5,14663,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.666666667,852.7142857,NA,NA,NA,7,0.857142857,NA
1466306,90,1466306,14663,18483,3,0,1,13,7,0,3,0,0.285714286,0.142857143,0,1,NaN,NaN,6,14663,NaN,NaN,2,2,1,2,2,0.06,1.39,0,0,1,0.83,0,1,0,0.666666667,852.7142857,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1466307,90,1466307,14663,18483,3,0,1,13,7,0,4,-1,0,0,0,0,NaN,NaN,7,14663,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,1,0,0.2,852.7142857,0,0,0,7,0.857142857,0
1466308,90,1466308,14663,18483,3,0,1,13,7,0,2,-1,0,0,0,1,NaN,NaN,8,14663,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,1,0,0.2,852.7142857,0,0,0,7,0.857142857,0
1466309,90,1466309,14663,18483,3,0,1,13,7,0,9,NA,NaN,NaN,0,2,NaN,NaN,9,14663,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,1,0,0.2,852.7142857,NA,NA,NA,7,0.857142857,NA
1466310,90,1466310,14663,18483,3,0,1,13,7,0,5,-1,0,0,0,1,NaN,NaN,10,14663,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,1,1,0.2,852.7142857,0,0,0,7,0.857142857,0
1466311,90,1466311,14663,18483,3,0,1,13,7,0,7,-1,0.142857143,0,0,2,NaN,NaN,11,14663,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,1,1,0.2,852.7142857,0.142857143,0,0.142857143,7,0.857142857,0
1466312,90,1466312,14663,18483,3,0,1,13,7,0,6,0,0.142857143,0.285714286,0,1,NaN,NaN,12,14663,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,1,1,0.4,852.7142857,0.142857143,0.285714286,0,7,0.857142857,0
1466313,90,1466313,14663,18483,3,0,1,13,7,0,8,0,0.285714286,0.285714286,0,1,NaN,NaN,13,14663,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,1,1,0.4,852.7142857,0.285714286,0.285714286,0,7,0.857142857,0
1466501,91,1466501,14665,18483,3,0,0,13,7,1,1,-1,0.142857143,0,1,0,NaN,NaN,1,14665,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.428571429,727,0.142857143,0,0.142857143,7,0.857142857,0
1466502,91,1466502,14665,18483,3,0,0,13,7,1,1,0,0.142857143,0.142857143,1,2,NaN,NaN,2,14665,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.428571429,727,0.142857143,0.142857143,0,7,0.857142857,0
1466503,91,1466503,14665,18483,3,0,0,13,7,1,3,-1,0.142857143,0.142857143,1,1,NaN,NaN,3,14665,NaN,NaN,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,1,0,0.428571429,727,0.142857143,0.142857143,0,7,0.857142857,0
1466504,91,1466504,14665,18483,3,0,0,13,7,0,11,NA,NaN,NaN,1,0,NaN,NaN,4,14665,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.19047619,727,NA,NA,NA,7,0.857142857,NA
1466505,91,1466505,14665,18483,3,0,0,13,7,1,2,-1,0.142857143,0,1,1,NaN,NaN,5,14665,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.19047619,727,0.142857143,0,0.142857143,7,0.857142857,0
1466506,91,1466506,14665,18483,3,0,0,13,7,0,1,-1,0,0.142857143,1,2,NaN,NaN,6,14665,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.19047619,727,0,0.142857143,0,7,0.857142857,0
1466507,91,1466507,14665,18483,3,0,0,13,7,1,10,NA,NaN,NaN,1,0,NaN,NaN,7,14665,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.571428571,727,NA,NA,NA,7,0.857142857,NA
1466508,91,1466508,14665,18483,3,0,0,13,7,1,4,0,0.285714286,0.285714286,1,2,NaN,NaN,8,14665,NaN,NaN,1,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,1,0,0.571428571,727,0.285714286,0.285714286,0.142857143,7,0.857142857,0
1466509,91,1466509,14665,18483,3,0,0,13,7,1,9,NA,NaN,NaN,1,1,NaN,NaN,9,14665,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.571428571,727,NA,NA,NA,7,0.857142857,NA
1466510,91,1466510,14665,18483,3,0,0,13,7,0,5,-1,0,0,1,1,NaN,NaN,10,14665,NaN,NaN,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,1,1,0.380952381,727,0,0,0,7,0.857142857,0
1466511,91,1466511,14665,18483,3,0,0,13,7,1,7,0,0.428571429,0.285714286,1,2,NaN,NaN,11,14665,NaN,NaN,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,1,1,0.380952381,727,0.428571429,0.285714286,0.142857143,7,0.857142857,0
1466512,91,1466512,14665,18483,3,0,0,13,7,0,6,-1,0.142857143,0.142857143,1,2,NaN,NaN,12,14665,NaN,NaN,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,1,1,0.428571429,727,0.142857143,0.142857143,0,7,0.857142857,0
1466513,91,1466513,14665,18483,3,0,0,13,7,1,8,0,0.285714286,0.285714286,1,1,NaN,NaN,13,14665,NaN,NaN,1,1,1,1,2,0,0,1,0,0,0.42,0.45,1,1,0.428571429,727,0.285714286,0.285714286,0,7,0.857142857,0
1466601,91,1466601,14666,18483,3,0,0,13,7,5,11,NA,NaN,NaN,1,0,NaN,NaN,1,14666,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.428571429,705.4285714,NA,NA,NA,7,0.857142857,NA
1466602,91,1466602,14666,18483,3,0,0,13,7,4,1,-1,0,0,1,2,NaN,NaN,2,14666,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.428571429,705.4285714,0,0,0,7,0.857142857,0
