"matchid","round","h1.1","h1.3","h2.1","h2.2","h2.3","h2.4","h2.5","h2.6","h3.2","h3.3","h3.4","h3.5","tools","innovation","CSE","leaderChoice","nConnected","h3.1","date/time","replay","consumableKey","settingsNum"
"3488","3","2","0","0",NA,NA,"0",NA,NA,"0","1","0","1","4","1","NaN","RDX","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","4","2","1","0",NA,NA,NA,NA,NA,"0","1","0","1","9",NA,"NaN","TNTbarrel","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","5","2","2","0",NA,"1",NA,NA,NA,"0","1","0","1","3","0","NaN","BlackPowder","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","6","2","0","0","0","0","1",NA,NA,"0","1","0","2","1","0","NaN","TNTbarrel","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","7","2","2","0","0","0","1",NA,NA,"0","1","0","1","1","0","NaN","TNTbarrel","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","8","2","0","0","0","0","1",NA,NA,"0","1","0","2","1","0","NaN","TNTbarrel","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","9","2","1","0","1",NA,NA,NA,NA,"0","1","0","1","2","0","NaN","BlackPowder","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","10","2","0","0",NA,NA,NA,"0",NA,"0","1","0","1","5","1","NaN","Mine2","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","11","2","0","0",NA,NA,NA,NA,"0","0","1","0","1","7","1","NaN","Mine2","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3488","12","2","0","0",NA,NA,NA,"1",NA,"0","1","0","1","6","1","NaN","Mine4","4",0,"2018-12-07 12:59:07","False","prod_low_1_firsttime","138"
"3490","1","2","0","0",NA,NA,NA,NA,NA,"0","1","0","0","9",NA,"3.48","TNTbarrel","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","2","2","0","0",NA,NA,"0",NA,NA,"0","1","0","1","4","0","3.48","Dynamite","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","3","2","0","0",NA,NA,NA,NA,NA,"0","1","0","1","11",NA,"3.48","SatchelCharge","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","4","2","1","0","1",NA,NA,NA,NA,"0","1","0","1","2","1","3.48","Dynamite","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","5","2","2","0","0","0","1",NA,NA,"0","1","0","1","1","0","3.48","TNTbarrel","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","6","2","0","0",NA,NA,NA,NA,NA,"0","1","0","2","12",NA,"3.48","SatchelCharge","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","7","2","2","0","0","0","1",NA,NA,"0","1","0","1","1","0","3.48","TNTbarrel","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","8","2","0","0","0","0","1",NA,NA,"0","1","0","2","1","0","3.48","TNTbarrel","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","9","2","1","0",NA,"1",NA,NA,NA,"0","1","0","1","3","1","3.48","RDX","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","10","2","0","0",NA,NA,NA,"0",NA,"0","1","0","1","5","0","3.48","Mine1","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","11","2","0","0",NA,NA,NA,NA,"0","0","1","0","1","7","1","3.48","Mine1","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","12","2","0","0",NA,NA,NA,"1",NA,"0","1","0","1","6","1","3.48","Mine4","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3490","13","2","0","0",NA,NA,NA,NA,"1","0","1","0","1","8","1","3.48","Mine4","5",0,"2018-12-05 10:06:00","True","prod_low_1_replay","138"
"3491","1","2","0","0",NA,NA,NA,NA,NA,"0","1","0","0","9",NA,"3.9","TNTbarrel","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","2","2","0","0",NA,NA,NA,NA,NA,"0","1","0","1","12",NA,"3.9","SatchelCharge","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","3","2","0","0",NA,NA,NA,NA,NA,"0","1","0","1","11",NA,"3.9","SatchelCharge","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","4","2","1","0",NA,NA,"0",NA,NA,"0","1","0","1","4","0","3.9","Dynamite","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","5","2","2","0",NA,"1",NA,NA,NA,"0","1","0","1","3","0","3.9","BlackPowder","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","6","2","0","0","0","0","1",NA,NA,"0","1","0","2","1","0","3.9","TNTbarrel","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","7","2","2","0","1",NA,NA,NA,NA,"0","1","0","1","2","0","3.9","BlackPowder","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","8","2","0","0","0","0","1",NA,NA,"0","1","0","2","1","1","3.9","SatchelCharge","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","9","2","1","0","0","0","1",NA,NA,"0","1","0","1","1","0","3.9","TNTbarrel","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","10","2","0","0",NA,NA,NA,"0",NA,"0","1","0","1","5","0","3.9","Mine1","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","11","2","0","0",NA,NA,NA,NA,"0","0","1","0","1","7","1","3.9","Mine1","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","12","2","0","0",NA,NA,NA,"1",NA,"0","1","0","1","6","1","3.9","Mine4","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3491","13","2","0","0",NA,NA,NA,NA,"1","0","1","0","1","8","1","3.9","Mine4","5",0,"2018-12-05 10:16:00","True","prod_low_1_replay","138"
"3526","1","3","0","1",NA,NA,NA,NA,NA,"1","2","1","0","12",NA,"4.15","SatchelCharge","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","2","3","0","1",NA,NA,NA,NA,NA,"1","2","1","1","11",NA,"4.15","SatchelCharge","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","3","3","0","1",NA,NA,"0",NA,NA,"1","2","1","1","4","0","4.15","Dynamite","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","4","3","1","1",NA,"1",NA,NA,NA,"1","2","1","1","3","0","4.15","BlackPowder","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","5","3","2","1","1",NA,NA,NA,NA,"1","2","1","1","2","0","4.15","BlackPowder","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","6","3","0","1","0","0","1",NA,NA,"1","2","1","2","1","0","4.15","TNTbarrel","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","7","3","2","1",NA,NA,NA,NA,NA,"1","2","1","1","9",NA,"4.15","TNTbarrel","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","8","3","0","1","0","0","1",NA,NA,"1","2","1","2","1","0","4.15","TNTbarrel","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","9","3","1","1","0","0","1",NA,NA,"1","2","1","1","1","0","4.15","TNTbarrel","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","10","3","0","1",NA,NA,NA,"0",NA,"1","2","1","1","5","0","4.15","Mine1","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","11","3","0","1",NA,NA,NA,NA,"0","1","2","1","1","7","1","4.15","Mine1","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","12","3","0","1",NA,NA,NA,"1",NA,"1","2","1","1","6","1","4.15","Mine4","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3526","13","3","0","1",NA,NA,NA,NA,"1","1","2","1","1","8","1","4.15","Mine4","5",1,"2018-12-07 12:03:10","True","prod_high_1_replay","147"
"3554","1","3","0","1",NA,NA,"0",NA,NA,"0","2","0","0","4","0","2.55","Dynamite","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","2","3","0","1","0","0","1",NA,NA,"0","2","0","1","1","0","2.55","TNTbarrel","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","3","3","0","1",NA,NA,NA,NA,NA,"0","2","0","1","9",NA,"2.55","TNTbarrel","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","4","3","1","1","0","0","1",NA,NA,"0","2","0","1","1","0","2.55","TNTbarrel","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","5","3","2","1",NA,NA,NA,NA,NA,"0","2","0","1","12",NA,"2.55","Dynamite","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","6","3","0","1",NA,NA,NA,NA,NA,"0","2","0","2","11",NA,"2.55","SatchelCharge","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","7","3","2","1",NA,"1",NA,NA,NA,"0","2","0","1","3","0","2.55","BlackPowder","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","8","3","0","1","0","0","1",NA,NA,"0","2","0","2","1","0","2.55","TNTbarrel","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","9","3","1","1","1",NA,NA,NA,NA,"0","2","0","1","2","0","2.55","BlackPowder","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","10","3","0","1",NA,NA,NA,"0",NA,"0","2","0","1","5","0","2.55","Mine1","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","11","3","0","1",NA,NA,NA,NA,"0","0","2","0","1","7","1","2.55","Mine1","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","12","3","0","1",NA,NA,NA,"1",NA,"0","2","0","1","6","1","2.55","Mine4","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3554","13","3","0","1",NA,NA,NA,NA,"1","0","2","0","1","8","1","2.55","Mine4","5",1,"2018-12-07 12:05:08","True","prod_high_1_replay","156"
"3558","1","3","0","1",NA,NA,NA,NA,NA,"0","3","1","0","9",NA,"3.66666666666667","TNTbarrel","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","2","3","0","1",NA,NA,"0",NA,NA,"0","3","1","1","4","0","3.66666666666667","Dynamite","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","3","3","0","1",NA,NA,NA,NA,NA,"0","3","1","1","11",NA,"3.66666666666667","SatchelCharge","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","4","3","1","1","1",NA,NA,NA,NA,"0","3","1","1","2","0","3.66666666666667","BlackPowder","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","5","3","2","1","0","0","1",NA,NA,"0","3","1","1","1","0","3.66666666666667","TNTbarrel","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","6","3","0","1",NA,"1",NA,NA,NA,"0","3","1","2","3","1","3.66666666666667","RDX","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","7","3","2","1","0","0","1",NA,NA,"0","3","1","1","1","0","3.66666666666667","TNTbarrel","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","8","3","0","1",NA,NA,NA,NA,NA,"0","3","1","2","12",NA,"3.66666666666667","SatchelCharge","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","9","3","1","1","0","0","1",NA,NA,"0","3","1","1","1","0","3.66666666666667","TNTbarrel","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","10","3","0","1",NA,NA,NA,"0",NA,"0","3","1","1","5","0","3.66666666666667","Mine1","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","11","3","0","1",NA,NA,NA,NA,"0","0","3","1","1","7","1","3.66666666666667","Mine1","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","12","3","0","1",NA,NA,NA,"1",NA,"0","3","1","1","6","1","3.66666666666667","Mine4","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3558","13","3","0","1",NA,NA,NA,NA,"1","0","3","1","1","8","1","3.66666666666667","Mine4","5",1,"2018-12-05 10:05:52","True","prod_high_1_replay","157"
"3563","1","3","0","1",NA,"1",NA,NA,NA,"0","3","0","0","3","0","3.7","BlackPowder","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","2","3","0","1","0","0","1",NA,NA,"0","3","0","1","1","0","3.7","TNTbarrel","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","3","3","0","1",NA,NA,"0",NA,NA,"0","3","0","1","4","1","3.7","RDX","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","4","3","1","1",NA,NA,NA,NA,NA,"0","3","0","1","12",NA,"3.7","SatchelCharge","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","5","3","2","1",NA,NA,NA,NA,NA,"0","3","0","1","11",NA,"3.7","SatchelCharge","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","6","3","0","1","0","0","1",NA,NA,"0","3","0","2","1","1","3.7","SatchelCharge","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","7","3","2","1",NA,NA,NA,NA,NA,"0","3","0","1","9",NA,"3.7","TNTbarrel","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","8","3","0","1","1",NA,NA,NA,NA,"0","3","0","2","2","0","3.7","BlackPowder","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","9","3","1","1","0","0","1",NA,NA,"0","3","0","1","1","1","3.7","SatchelCharge","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","10","3","0","1",NA,NA,NA,"0",NA,"0","3","0","1","5","1","3.7","Mine2","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","11","3","0","1",NA,NA,NA,NA,"0","0","3","0","1","7","1","3.7","Mine2","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","12","3","0","1",NA,NA,NA,"1",NA,"0","3","0","1","6","0","3.7","Mine3","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3563","13","3","0","1",NA,NA,NA,NA,"1","0","3","0","1","8","1","3.7","Mine3","3",1,"2018-12-08 14:53:02","True","prod_high_1_replay","158"
"3570","1","3","0","1","1",NA,NA,NA,NA,"1","1","1","0","2","0","2.85","BlackPowder","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","2","3","0","1","0","0","1",NA,NA,"1","1","1","1","1","0","2.85","TNTbarrel","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","3","3","0","1",NA,NA,"0",NA,NA,"1","1","1","1","4","0","2.85","Dynamite","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","4","3","1","1","0","0","1",NA,NA,"1","1","1","1","1","0","2.85","TNTbarrel","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","5","3","2","1",NA,NA,NA,NA,NA,"1","1","1","1","11",NA,"2.85","RDX","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","6","3","0","1",NA,NA,NA,NA,NA,"1","1","1","2","12",NA,"2.85","SatchelCharge","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","7","3","2","1",NA,"1",NA,NA,NA,"1","1","1","1","3","0","2.85","BlackPowder","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","8","3","0","1",NA,NA,NA,NA,NA,"1","1","1","2","9",NA,"2.85","TNTbarrel","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","9","3","1","1","0","0","1",NA,NA,"1","1","1","1","1","0","2.85","TNTbarrel","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","10","3","0","1",NA,NA,NA,"0",NA,"1","1","1","1","5","0","2.85","Mine1","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","11","3","0","1",NA,NA,NA,NA,"0","1","1","1","1","7","0","2.85","BlackPowder","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","12","3","0","1",NA,NA,NA,"1",NA,"1","1","1","1","6","1","2.85","Mine4","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3570","13","3","0","1",NA,NA,NA,NA,"1","1","1","1","1","8","1","2.85","Mine4","4",0,"2018-12-07 12:15:03","True","prod_low_1_replay","161"
"3587","1","3","0","1",NA,NA,NA,NA,NA,"1","4","1","0","11",NA,"3.13333333333333","SatchelCharge","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","2","3","0","1",NA,NA,"0",NA,NA,"1","4","1","1","4","0","3.13333333333333","Dynamite","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","3","3","0","1","1",NA,NA,NA,NA,"1","4","1","1","2","0","3.13333333333333","BlackPowder","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","4","3","1","1",NA,NA,NA,NA,NA,"1","4","1","1","12",NA,"3.13333333333333","Dynamite","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","5","3","2","1",NA,"1",NA,NA,NA,"1","4","1","1","3","0","3.13333333333333","BlackPowder","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","6","3","0","1","0","0","1",NA,NA,"1","4","1","2","1","0","3.13333333333333","TNTbarrel","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","7","3","2","1","0","0","1",NA,NA,"1","4","1","1","1","0","3.13333333333333","TNTbarrel","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","8","3","0","1",NA,NA,NA,NA,NA,"1","4","1","2","9",NA,"3.13333333333333","TNTbarrel","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","9","3","1","1","0","0","1",NA,NA,"1","4","1","1","1","0","3.13333333333333","TNTbarrel","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","10","3","0","1",NA,NA,NA,"0",NA,"1","4","1","1","5","1","3.13333333333333","Mine2","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","11","3","0","1",NA,NA,NA,NA,"0","1","4","1","1","7","0","3.13333333333333","BlackPowder","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","12","3","0","1",NA,NA,NA,"1",NA,"1","4","1","1","6","0","3.13333333333333","Mine3","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3587","13","3","0","1",NA,NA,NA,NA,"1","1","4","1","1","8","0","3.13333333333333","BlackPowder","3",0,"2018-12-08 14:14:44","True","prod_low_1_replay","167"
"3598","1","3","0","1","0","0","1",NA,NA,"0","3","1","0","1","0","2.95","TNTbarrel","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","2","3","0","1",NA,NA,NA,NA,NA,"0","3","1","1","11",NA,"2.95","SatchelCharge","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","3","3","0","1",NA,NA,NA,NA,NA,"0","3","1","1","12",NA,"2.95","SatchelCharge","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","4","3","1","1","0","0","1",NA,NA,"0","3","1","1","1","0","2.95","TNTbarrel","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","5","3","2","1","0","0","1",NA,NA,"0","3","1","1","1","0","2.95","TNTbarrel","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","6","3","0","1",NA,"1",NA,NA,NA,"0","3","1","2","3","0","2.95","BlackPowder","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","7","3","2","1",NA,NA,NA,NA,NA,"0","3","1","1","9",NA,"2.95","TNTbarrel","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","8","3","0","1",NA,NA,"0",NA,NA,"0","3","1","2","4","0","2.95","Dynamite","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","9","3","1","1","1",NA,NA,NA,NA,"0","3","1","1","2","0","2.95","BlackPowder","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","10","3","0","1",NA,NA,NA,"0",NA,"0","3","1","1","5","1","2.95","Mine2","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","11","3","0","1",NA,NA,NA,NA,"0","0","3","1","1","7","1","2.95","Mine2","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","12","3","0","1",NA,NA,NA,"1",NA,"0","3","1","1","6","1","2.95","Mine4","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3598","13","3","0","1",NA,NA,NA,NA,"1","0","3","1","1","8","0","2.95","BlackPowder","4",0,"2018-12-05 20:35:57","True","prod_low_1_replay","173"
"3599","1","3","0","1",NA,NA,NA,NA,NA,"0","3","1","0","9",NA,"3.06666666666667","TNTbarrel","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","2","3","0","1",NA,NA,NA,NA,NA,"0","3","1","1","12",NA,"3.06666666666667","SatchelCharge","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","3","3","0","1",NA,NA,NA,NA,NA,"0","3","1","1","11",NA,"3.06666666666667","SatchelCharge","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","4","3","1","1","0","0","1",NA,NA,"0","3","1","1","1","0","3.06666666666667","TNTbarrel","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","5","3","2","1",NA,NA,"0",NA,NA,"0","3","1","1","4","0","3.06666666666667","Dynamite","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","6","3","0","1","1",NA,NA,NA,NA,"0","3","1","2","2","1","3.06666666666667","Dynamite","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","7","3","2","1","0","0","1",NA,NA,"0","3","1","1","1","0","3.06666666666667","TNTbarrel","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","8","3","0","1","0","0","1",NA,NA,"0","3","1","2","1","0","3.06666666666667","TNTbarrel","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","9","3","1","1",NA,"1",NA,NA,NA,"0","3","1","1","3","1","3.06666666666667","RDX","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","10","3","0","1",NA,NA,NA,"0",NA,"0","3","1","1","5","1","3.06666666666667","Mine2","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","11","3","0","1",NA,NA,NA,NA,"0","0","3","1","1","7","0","3.06666666666667","BlackPowder","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","12","3","0","1",NA,NA,NA,"1",NA,"0","3","1","1","6","1","3.06666666666667","Mine4","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3599","13","3","0","1",NA,NA,NA,NA,"1","0","3","1","1","8","0","3.06666666666667","BlackPowder","3",0,"2018-12-06 10:42:49","True","prod_low_1_replay","173"
"3641","1","3","0","0",NA,NA,NA,NA,NA,"0","2","1","0","11",NA,"NaN","SatchelCharge","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","2","3","0","0",NA,NA,NA,NA,NA,"0","2","1","1","12",NA,"NaN","SatchelCharge","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","3","3","0","0","0","0","1",NA,NA,"0","2","1","1","1","1","NaN","SatchelCharge","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","4","3","1","0",NA,"1",NA,NA,NA,"0","2","1","1","3","1","NaN","RDX","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","5","3","2","0","0","0","1",NA,NA,"0","2","1","1","1","0","NaN","TNTbarrel","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","6","3","0","0","1",NA,NA,NA,NA,"0","2","1","2","2","1","NaN","Dynamite","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","7","3","2","0",NA,NA,NA,NA,NA,"0","2","1","1","9",NA,"NaN","TNTbarrel","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","8","3","0","0",NA,NA,"0",NA,NA,"0","2","1","2","4","1","NaN","RDX","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","9","3","1","0","0","0","1",NA,NA,"0","2","1","1","1","0","NaN","TNTbarrel","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","10","3","0","0",NA,NA,NA,"0",NA,"0","2","1","1","5","0","NaN","Mine1","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","11","3","0","0",NA,NA,NA,NA,"0","0","2","1","1","7","1","NaN","Mine1","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","12","3","0","0",NA,NA,NA,"1",NA,"0","2","1","1","6","1","NaN","Mine4","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3641","13","3","0","0",NA,NA,NA,NA,"1","0","2","1","1","8","0","NaN","BlackPowder","3",1,"2018-12-07 12:23:17","False","prod_high_1_firsttime","187"
"3662","1","3","0","0","1",NA,NA,NA,NA,"1","1","0","0","2","0","NaN","BlackPowder","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","2","3","0","0",NA,NA,"0",NA,NA,"1","1","0","1","4","1","NaN","RDX","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","3","3","0","0",NA,"1",NA,NA,NA,"1","1","0","1","3","1","NaN","RDX","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","4","3","1","0","0","0","1",NA,NA,"1","1","0","1","1","0","NaN","TNTbarrel","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","5","3","2","0",NA,NA,NA,NA,NA,"1","1","0","1","9",NA,"NaN","TNTbarrel","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","6","3","0","0","0","0","1",NA,NA,"1","1","0","2","1","0","NaN","TNTbarrel","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","7","3","2","0",NA,NA,NA,NA,NA,"1","1","0","1","11",NA,"NaN","SatchelCharge","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","8","3","0","0","0","0","1",NA,NA,"1","1","0","2","1","0","NaN","TNTbarrel","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","9","3","1","0",NA,NA,NA,NA,NA,"1","1","0","1","12",NA,"NaN","SatchelCharge","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","10","3","0","0",NA,NA,NA,"0",NA,"1","1","0","1","5","0","NaN","Mine1","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
"3662","11","3","0","0",NA,NA,NA,NA,"0","1","1","0","1","7","1","NaN","Mine1","4",0,"2018-12-07 12:59:57","True","prod_low_1_replay","194"
