"session","round","playerid","alterid","previouslytie","nowtie","playeraction","alteraction","other_d","action_num","break_tie","make_tie","state","CC","DD","player_empanel_id","alter_empanel_id"
"e1.1_2017-09-03",1,"mn9JA7Xk","7MDqjRqy",1,1,"C","C",0,0,0,0,"CC",1,0,"1686963147_78419_01","4142237231_78419_01"
"e1.1_2017-09-03",1,"mn9JA7Xk","HgL5wQXl",0,1,"C","C",0,1,0,1,"CC",1,0,"1686963147_78419_01","4198723823_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"NxR25KvE","9zzCwzgh",0,1,"C","C",0,1,0,1,"CC",1,0,"4210171130_78419_01","4183001962_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"NxR25KvE","iutftQuX",0,0,"C","C",0,0,0,0,"CC",1,0,"4210171130_78419_01","4209515398_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"NxR25KvE","jXMcJe7k",0,1,"C","C",0,1,0,1,"CC",1,0,"4210171130_78419_01","4198735100_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"OccYhLaw","9zzCwzgh",0,1,"C","C",0,1,0,1,"CC",1,0,"4209524779_78419_01","4183001962_78419_01"
"e1.5_2017-09-06",1,"OmtdCXCq","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",1,"OmtdCXCq","6eq39r0t",0,1,"C","C",0,1,0,1,"CC",1,0,"4224774627_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",1,"OmtdCXCq","HDIRa6VS",0,1,"C","C",0,1,0,1,"CC",1,0,"4224774627_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",1,"OmtdCXCq","S9a33uXU",0,1,"C","C",0,1,0,1,"CC",1,0,"4224774627_78419_01","4191195351_5107_01"
"experiment-1.1-fluid-01_41.csv",1,"OReMOWzo","77ZxWPnT",0,0,"D","C",0,0,0,0,"DC",0,0,"4142224906_78419_01","1740626002_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"OReMOWzo","eK8nxK8h",1,0,"D","D",1,1,1,0,"DD",0,1,"4142224906_78419_01","4193034320_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"OReMOWzo","iB4UpCoH",0,0,"D","C",0,0,0,0,"DC",0,0,"4142224906_78419_01","84099320_23694_01"
"e1.8_2017-09-17",1,"OSo4hIty","E1MjVql9",0,1,"C","C",0,1,0,1,"CC",1,0,"4206014237_78419_01","4210170720_78419_01"
"e1.2_2017-08-24",1,"PilybGdJ","8xSP33VT",1,1,"C","C",0,0,0,0,"CC",1,0,"4224793505_78419_01","063329_S02_02"
"e1.2_2017-08-24",1,"PilybGdJ","gtw6tUet",0,1,"C","C",0,1,0,1,"CC",1,0,"4224793505_78419_01","1682633998_78419_01"
"e1.2_2017-08-24",1,"PilybGdJ","raYY3tzu",1,1,"C","C",0,0,0,0,"CC",1,0,"4224793505_78419_01","4224781187_78419_01"
"e1.2_2017-08-24",1,"PilybGdJ","SFeJujX1",0,0,"C","C",0,0,0,0,"CC",1,0,"4224793505_78419_01","4191252744_5107_01"
"e1.2_2017-08-24",1,"PilybGdJ","SJ4dRWlS",0,1,"C","C",0,1,0,1,"CC",1,0,"4224793505_78419_01","4098587119_78419_01"
"e1.2_2017-08-24",1,"PilybGdJ","Xg7pBwAG",0,0,"C","C",0,0,0,0,"CC",1,0,"4224793505_78419_01","4222256678_78419_01"
"e1.2_2017-08-24",1,"PilybGdJ","YsqB1Gnw",0,1,"C","D",1,1,0,1,"CD",0,0,"4224793505_78419_01","070133_S02_01"
"experiment-1.1-fluid-01_41.csv",1,"Q9i4RgWN","NxR25KvE",0,1,"C","C",0,1,0,1,"CC",1,0,"4014781643_78914_01","4210171130_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"QDp3ovL3","OReMOWzo",0,1,"C","D",1,1,0,1,"CD",0,0,"4182979840_78419_01","4142224906_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"QDp3ovL3","tsXNkqxj",0,1,"C","C",0,1,0,1,"CC",1,0,"4182979840_78419_01","4083281328_78914_01"
"e1.1_2017-09-03",1,"qqUGu3kS","2Jq2iaa0",0,1,"C","C",0,1,0,1,"CC",1,0,"4191252363_5107_01","4182985182_78419_01"
"e1.1_2017-09-03",1,"qqUGu3kS","7MDqjRqy",0,1,"C","C",0,1,0,1,"CC",1,0,"4191252363_5107_01","4142237231_78419_01"
"e1.5_2017-09-06",1,"QqZJQqSV","16hkBHE1",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","4198730040_78419_01"
"e1.5_2017-09-06",1,"QqZJQqSV","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","111400_3992_01"
"e1.5_2017-09-06",1,"QqZJQqSV","Aosqpm7K",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","4198745311_78419_01"
"e1.5_2017-09-06",1,"QqZJQqSV","Gvw2kAUr",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","006297_S01_HH"
"e1.5_2017-09-06",1,"QqZJQqSV","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","028085_S01_HH"
"e1.5_2017-09-06",1,"QqZJQqSV","S9a33uXU",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","4191195351_5107_01"
"experiment-1.1-fluid-03_43.csv",1,"QShMToNs","nQqxye9N",0,1,"C","C",0,1,0,1,"CC",1,0,"4141908830_78419_01","4206005428_78419_01"
"experiment-1.1-fluid-03_43.csv",1,"QShMToNs","X3gfJuyR",1,1,"C","C",0,0,0,0,"CC",1,0,"4141908830_78419_01","4128113320_78419_01"
"e1.2_2017-08-24",1,"raYY3tzu","8xSP33VT",0,1,"C","C",0,1,0,1,"CC",1,0,"4224781187_78419_01","063329_S02_02"
"e1.2_2017-08-24",1,"raYY3tzu","Ch87Xjrk",1,1,"C","C",0,0,0,0,"CC",1,0,"4224781187_78419_01","4181632737_78419_01"
"e1.2_2017-08-24",1,"raYY3tzu","Kku9ydao",0,0,"C","C",0,0,0,0,"CC",1,0,"4224781187_78419_01","113402_3992_01"
"e1.2_2017-08-24",1,"raYY3tzu","xA3rMUGc",0,1,"C","C",0,1,0,1,"CC",1,0,"4224781187_78419_01","4224782522_78419_01"
"e1.2_2017-08-24",1,"raYY3tzu","Xg7pBwAG",0,1,"C","C",0,1,0,1,"CC",1,0,"4224781187_78419_01","4222256678_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"rCehqC4Z","77ZxWPnT",0,1,"D","C",0,1,0,1,"DC",0,0,"4222261761_78419_01","1740626002_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"rCehqC4Z","FlwTRkr7",0,0,"D","C",0,0,0,0,"DC",0,0,"4222261761_78419_01","077404_S02_01"
"experiment-1.1-fluid-01_41.csv",1,"rCehqC4Z","gqkTSJ1Q",1,1,"D","C",0,0,0,0,"DC",0,0,"4222261761_78419_01","4141881257_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"rCehqC4Z","tsXNkqxj",0,1,"D","C",0,1,0,1,"DC",0,0,"4222261761_78419_01","4083281328_78914_01"
"experiment-1.1-fluid-01_41.csv",1,"rCehqC4Z","v3VOYiPV",0,0,"D","C",0,0,0,0,"DC",0,0,"4222261761_78419_01","1855226703_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"rCehqC4Z","WYtjZQsH",0,0,"D","C",0,0,0,0,"DC",0,0,"4222261761_78419_01","93110829_23694_01"
"experiment-1.9-viscous-03_43.csv",1,"RjopVhCS","7o4oXVjV",1,0,"C","D",1,1,1,0,"CD",0,0,"4205995111_78419_01","4209509867_78419_01"
"e1.2_2017-08-24",1,"RqcdeZA7","8xSP33VT",0,1,"C","C",0,1,0,1,"CC",1,0,"81614639_23694_01","063329_S02_02"
"e1.2_2017-08-24",1,"RqcdeZA7","gtw6tUet",0,1,"C","C",0,1,0,1,"CC",1,0,"81614639_23694_01","1682633998_78419_01"
"e1.2_2017-08-24",1,"RqcdeZA7","PilybGdJ",0,1,"C","C",0,1,0,1,"CC",1,0,"81614639_23694_01","4224793505_78419_01"
"e1.2_2017-08-24",1,"RqcdeZA7","raYY3tzu",0,1,"C","C",0,1,0,1,"CC",1,0,"81614639_23694_01","4224781187_78419_01"
"e1.8_2017-09-17",1,"S2AgJ1pT","dbeyNtbX",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","087915_S02_02"
"e1.8_2017-09-17",1,"S2AgJ1pT","Lr3wZh88",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","061301_S02_02"
"e1.5_2017-09-06",1,"S9a33uXU","4MEMPAHc",0,0,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4148905031_78419_01"
"e1.5_2017-09-06",1,"S9a33uXU","Gvw2kAUr",0,1,"C","C",0,1,0,1,"CC",1,0,"4191195351_5107_01","006297_S01_HH"
"e1.5_2017-09-06",1,"S9a33uXU","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4135951463_78419_01"
"e1.5_2017-09-06",1,"S9a33uXU","uXJWcSH5",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","025702_S01_HH"
"e1.5_2017-09-06",1,"S9a33uXU","ZZXk3eCC",0,1,"C","C",0,1,0,1,"CC",1,0,"4191195351_5107_01","4183007714_78419_01"
"e1.2_2017-08-24",1,"SFeJujX1","BTEQAhN9",1,0,"C","D",1,1,1,0,"CD",0,0,"4191252744_5107_01","4141905319_78419_01"
"e1.2_2017-08-24",1,"SFeJujX1","BTEQAhN9",1,1,"C","D",1,0,0,0,"CD",0,0,"4191252744_5107_01","4141905319_78419_01"
"e1.2_2017-08-24",1,"SFeJujX1","Kku9ydao",0,0,"C","C",0,0,0,0,"CC",1,0,"4191252744_5107_01","113402_3992_01"
"e1.2_2017-08-24",1,"SFeJujX1","xA3rMUGc",0,1,"C","C",0,1,0,1,"CC",1,0,"4191252744_5107_01","4224782522_78419_01"
"experiment-1.1-fluid-03_43.csv",1,"sfkkLKmq","nQqxye9N",0,1,"C","C",0,1,0,1,"CC",1,0,"4198729760_78419_01","4206005428_78419_01"
"experiment-1.1-fluid-03_43.csv",1,"sfkkLKmq","QShMToNs",0,1,"C","C",0,1,0,1,"CC",1,0,"4198729760_78419_01","4141908830_78419_01"
"e1.2_2017-08-24",1,"SJ4dRWlS","8xSP33VT",0,0,"C","C",0,0,0,0,"CC",1,0,"4098587119_78419_01","063329_S02_02"
"e1.2_2017-08-24",1,"SJ4dRWlS","SFeJujX1",0,0,"C","C",0,0,0,0,"CC",1,0,"4098587119_78419_01","4191252744_5107_01"
"experiment-1.9-viscous-03_43.csv",1,"srnHGSbb","BLMYbFQS",0,1,"C","C",0,1,0,1,"CC",1,0,"4205983416_78419_01","4098582171_78419_01"
"experiment-1.9-viscous-03_43.csv",1,"srnHGSbb","GJwlkJOK",0,1,"C","C",0,1,0,1,"CC",1,0,"4205983416_78419_01","4182955648_78419_01"
"e1.1_2017-09-03",1,"tiUegpsp","mn9JA7Xk",0,1,"C","C",0,1,0,1,"CC",1,0,"4174335565_78419_01","1686963147_78419_01"
"e1.1_2017-09-03",1,"tiUegpsp","qqUGu3kS",0,1,"C","C",0,1,0,1,"CC",1,0,"4174335565_78419_01","4191252363_5107_01"
"e1.1_2017-09-03",1,"tiUegpsp","ZoBQOtGx",0,1,"C","C",0,1,0,1,"CC",1,0,"4174335565_78419_01","4141904285_78419_01"
"e1.1_2017-09-03",1,"tLntXonO","7MDqjRqy",0,1,"C","C",0,1,0,1,"CC",1,0,"4182955498_78419_01","4142237231_78419_01"
"e1.1_2017-09-03",1,"tLntXonO","mn9JA7Xk",0,1,"C","C",0,1,0,1,"CC",1,0,"4182955498_78419_01","1686963147_78419_01"
"e1.1_2017-09-03",1,"tLntXonO","xmxbvHV7",0,1,"C","C",0,1,0,1,"CC",1,0,"4182955498_78419_01","4191198844_5107_01"
"experiment-1.1-fluid-01_41.csv",1,"tsXNkqxj","77ZxWPnT",0,1,"C","C",0,1,0,1,"CC",1,0,"4083281328_78914_01","1740626002_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"tsXNkqxj","NxR25KvE",0,1,"C","C",0,1,0,1,"CC",1,0,"4083281328_78914_01","4210171130_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"tsXNkqxj","OReMOWzo",0,0,"C","D",1,0,0,0,"CD",0,0,"4083281328_78914_01","4142224906_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"tsXNkqxj","v3VOYiPV",1,1,"C","C",0,0,0,0,"CC",1,0,"4083281328_78914_01","1855226703_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"tsXNkqxj","YU0ujkMc",0,1,"C","C",0,1,0,1,"CC",1,0,"4083281328_78914_01","4141903968_78419_01"
"e1.2_2017-08-24",1,"U6TIZF22","5Dc9pgMR",0,1,"C","C",0,1,0,1,"CC",1,0,"4135950385_78419_01","1869079206_78419_01"
"e1.2_2017-08-24",1,"U6TIZF22","gtw6tUet",0,1,"C","C",0,1,0,1,"CC",1,0,"4135950385_78419_01","1682633998_78419_01"
"e1.2_2017-08-24",1,"U6TIZF22","PilybGdJ",0,1,"C","C",0,1,0,1,"CC",1,0,"4135950385_78419_01","4224793505_78419_01"
"e1.2_2017-08-24",1,"U6TIZF22","raYY3tzu",0,1,"C","C",0,1,0,1,"CC",1,0,"4135950385_78419_01","4224781187_78419_01"
"e1.2_2017-08-24",1,"U6TIZF22","SFeJujX1",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","4191252744_5107_01"
"e1.2_2017-08-24",1,"U6TIZF22","Xg7pBwAG",0,1,"C","C",0,1,0,1,"CC",1,0,"4135950385_78419_01","4222256678_78419_01"
"e1.2_2017-08-24",1,"U6TIZF22","xqyUXbmR",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","1796202230_78419_01"
"e1.2_2017-08-24",1,"U6TIZF22","YsqB1Gnw",0,0,"C","D",1,0,0,0,"CD",0,0,"4135950385_78419_01","070133_S02_01"
"e1.5_2017-09-06",1,"uaj5qefo","16hkBHE1",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",1,"uaj5qefo","c6i3AAwk",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",1,"uaj5qefo","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",1,"uaj5qefo","Gvw2kAUr",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","006297_S01_HH"
"e1.5_2017-09-06",1,"uaj5qefo","HDIRa6VS",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",1,"uaj5qefo","uXJWcSH5",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","025702_S01_HH"
"e1.5_2017-09-06",1,"uaj5qefo","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4183007714_78419_01"
"e1.5_2017-09-06",1,"uXJWcSH5","16hkBHE1",0,1,"C","C",0,1,0,1,"CC",1,0,"025702_S01_HH","4198730040_78419_01"
"e1.5_2017-09-06",1,"uXJWcSH5","2Ls5Rpdm",1,0,"C","C",0,1,1,0,"CC",1,0,"025702_S01_HH","4198746100_78419_01"
"e1.5_2017-09-06",1,"uXJWcSH5","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"025702_S01_HH","4209524955_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"v3VOYiPV","FlwTRkr7",1,0,"C","C",0,1,1,0,"CC",1,0,"1855226703_78419_01","077404_S02_01"
"experiment-1.1-fluid-01_41.csv",1,"v3VOYiPV","OccYhLaw",0,1,"C","C",0,1,0,1,"CC",1,0,"1855226703_78419_01","4209524779_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"v3VOYiPV","WYtjZQsH",0,1,"C","C",0,1,0,1,"CC",1,0,"1855226703_78419_01","93110829_23694_01"
"e1.2_2017-08-24",1,"V8er8tZD","BTEQAhN9",0,0,"C","D",1,0,0,0,"CD",0,0,"4109808109_78419_01","4141905319_78419_01"
"e1.2_2017-08-24",1,"V8er8tZD","Ch87Xjrk",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","4181632737_78419_01"
"e1.2_2017-08-24",1,"V8er8tZD","F4ZIybcz",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","4224811348_78419_01"
"e1.2_2017-08-24",1,"V8er8tZD","gtw6tUet",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","1682633998_78419_01"
"e1.2_2017-08-24",1,"V8er8tZD","raYY3tzu",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","4224781187_78419_01"
"e1.2_2017-08-24",1,"V8er8tZD","RqcdeZA7",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","81614639_23694_01"
"e1.2_2017-08-24",1,"V8er8tZD","SFeJujX1",0,0,"C","C",0,0,0,0,"CC",1,0,"4109808109_78419_01","4191252744_5107_01"
"e1.2_2017-08-24",1,"V8er8tZD","U6TIZF22",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","4135950385_78419_01"
"e1.2_2017-08-24",1,"V8er8tZD","xA3rMUGc",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","4224782522_78419_01"
"e1.5_2017-09-06",1,"VJyZMbUX","Aosqpm7K",1,1,"D","C",0,0,0,0,"DC",0,0,"4210177559_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",1,"VJyZMbUX","HDIRa6VS",1,1,"D","C",0,0,0,0,"DC",0,0,"4210177559_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",1,"VJyZMbUX","L3XqYDJz",0,0,"D","C",0,0,0,0,"DC",0,0,"4210177559_78419_01","008751_S01_HH"
"e1.8_2017-09-17",1,"w0pqJYEi","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","4210170720_78419_01"
"experiment-1.1-fluid-01_41.csv",1,"WYtjZQsH","FlwTRkr7",0,1,"C","C",0,1,0,1,"CC",1,0,"93110829_23694_01","077404_S02_01"
"experiment-1.1-fluid-01_41.csv",1,"WYtjZQsH","iB4UpCoH",0,0,"C","C",0,0,0,0,"CC",1,0,"93110829_23694_01","84099320_23694_01"
"experiment-1.1-fluid-03_43.csv",1,"X3gfJuyR","d7wEKgsC",1,1,"C","C",0,0,0,0,"CC",1,0,"4128113320_78419_01","157472_3992_01"
"e1.2_2017-08-24",1,"xA3rMUGc","Xg7pBwAG",0,0,"C","C",0,0,0,0,"CC",1,0,"4224782522_78419_01","4222256678_78419_01"
"e1.2_2017-08-24",1,"xA3rMUGc","xqyUXbmR",0,1,"C","C",0,1,0,1,"CC",1,0,"4224782522_78419_01","1796202230_78419_01"
"e1.2_2017-08-24",1,"xA3rMUGc","YsqB1Gnw",0,0,"C","D",1,0,0,0,"CD",0,0,"4224782522_78419_01","070133_S02_01"
"e1.2_2017-08-24",1,"Xg7pBwAG","F4ZIybcz",0,1,"C","C",0,1,0,1,"CC",1,0,"4222256678_78419_01","4224811348_78419_01"
"e1.2_2017-08-24",1,"Xg7pBwAG","gtw6tUet",1,0,"C","C",0,1,1,0,"CC",1,0,"4222256678_78419_01","1682633998_78419_01"
"e1.2_2017-08-24",1,"xqyUXbmR","8xSP33VT",1,1,"C","C",0,0,0,0,"CC",1,0,"1796202230_78419_01","063329_S02_02"
"e1.2_2017-08-24",1,"xqyUXbmR","Kku9ydao",0,0,"C","C",0,0,0,0,"CC",1,0,"1796202230_78419_01","113402_3992_01"
"e1.2_2017-08-24",1,"xqyUXbmR","raYY3tzu",0,1,"C","C",0,1,0,1,"CC",1,0,"1796202230_78419_01","4224781187_78419_01"
"e1.2_2017-08-24",1,"xqyUXbmR","RqcdeZA7",1,1,"C","C",0,0,0,0,"CC",1,0,"1796202230_78419_01","81614639_23694_01"
"e1.5_2017-09-06",1,"Xu1iETkg","L3XqYDJz",0,1,"C","C",0,1,0,1,"CC",1,0,"4198746872_78419_01","008751_S01_HH"
"e1.5_2017-09-06",1,"Xu1iETkg","uXJWcSH5",0,0,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","025702_S01_HH"
"e1.5_2017-09-06",1,"Xu1iETkg","VJyZMbUX",0,0,"C","D",1,0,0,0,"CD",0,0,"4198746872_78419_01","4210177559_78419_01"
"e1.1_2017-09-03",1,"xVhTD9ye","HgL5wQXl",0,1,"C","C",0,1,0,1,"CC",1,0,"1936662885_78419_01","4198723823_78419_01"
"e1.1_2017-09-03",1,"xVhTD9ye","mn9JA7Xk",0,1,"C","C",0,1,0,1,"CC",1,0,"1936662885_78419_01","1686963147_78419_01"
"e1.1_2017-09-03",1,"xVhTD9ye","qqUGu3kS",1,1,"C","C",0,0,0,0,"CC",1,0,"1936662885_78419_01","4191252363_5107_01"
"e1.1_2017-09-03",1,"xVhTD9ye","tLntXonO",0,1,"C","C",0,1,0,1,"CC",1,0,"1936662885_78419_01","4182955498_78419_01"
"e1.1_2017-09-03",1,"XY8hOWgz","DiiMvoac",0,1,"C","C",0,1,0,1,"CC",1,0,"4198748387_78419_01","4198743191_78419_01"
"e1.1_2017-09-03",1,"XY8hOWgz","JxdStep4",0,1,"C","C",0,1,0,1,"CC",1,0,"4198748387_78419_01","4210175671_78419_01"
"e1.1_2017-09-03",1,"XY8hOWgz","mn9JA7Xk",0,1,"C","C",0,1,0,1,"CC",1,0,"4198748387_78419_01","1686963147_78419_01"
"e1.1_2017-09-03",1,"XY8hOWgz","tiUegpsp",0,1,"C","C",0,1,0,1,"CC",1,0,"4198748387_78419_01","4174335565_78419_01"
"experiment-1.1-fluid-03_43.csv",1,"XyjZvgn5","5mUXA5bH",0,0,"C","D",1,0,0,0,"CD",0,0,"4210175416_78419_01","059621_S02_02"
"e1.1_2017-09-03",1,"ybzRLCfv","7MDqjRqy",0,1,"C","C",0,1,0,1,"CC",1,0,"014897_S01_01","4142237231_78419_01"
"e1.1_2017-09-03",1,"ybzRLCfv","ioIMkkv3",0,1,"C","C",0,1,0,1,"CC",1,0,"014897_S01_01","1869068229_78419_01"
"e1.1_2017-09-03",1,"ybzRLCfv","mn9JA7Xk",0,1,"C","C",0,1,0,1,"CC",1,0,"014897_S01_01","1686963147_78419_01"
"e1.2_2017-08-24",1,"YsqB1Gnw","8xSP33VT",0,0,"D","C",0,0,0,0,"DC",0,0,"070133_S02_01","063329_S02_02"
"e1.2_2017-08-24",1,"YsqB1Gnw","Kku9ydao",0,0,"D","C",0,0,0,0,"DC",0,0,"070133_S02_01","113402_3992_01"
"e1.2_2017-08-24",1,"YsqB1Gnw","RqcdeZA7",1,1,"D","C",0,0,0,0,"DC",0,0,"070133_S02_01","81614639_23694_01"
"e1.2_2017-08-24",1,"YsqB1Gnw","SFeJujX1",0,1,"D","C",0,1,0,1,"DC",0,0,"070133_S02_01","4191252744_5107_01"
"experiment-1.1-fluid-03_43.csv",1,"YTijWWIK","d7wEKgsC",1,1,"C","C",0,0,0,0,"CC",1,0,"142236_3992_02","157472_3992_01"
"experiment-1.1-fluid-03_43.csv",1,"YTijWWIK","JYqrE2i9",0,1,"C","C",0,1,0,1,"CC",1,0,"142236_3992_02","144365_3992_01"
"experiment-1.1-fluid-03_43.csv",1,"YTijWWIK","nQqxye9N",0,1,"C","C",0,1,0,1,"CC",1,0,"142236_3992_02","4206005428_78419_01"
"e1.1_2017-09-03",1,"ZoBQOtGx","jTcyevlw",1,1,"C","C",0,0,0,0,"CC",1,0,"4141904285_78419_01","4083364193_78914_01"
"e1.5_2017-09-06",1,"ZZXk3eCC","7tq3tbUd",1,1,"C","D",1,0,0,0,"CD",0,0,"4183007714_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",1,"ZZXk3eCC","LYgovvuG",0,1,"C","C",0,1,0,1,"CC",1,0,"4183007714_78419_01","028085_S01_HH"
"e1.5_2017-09-06",1,"ZZXk3eCC","VJyZMbUX",1,1,"C","D",1,0,0,0,"CD",0,0,"4183007714_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",2,"16hkBHE1","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",2,"16hkBHE1","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",2,"16hkBHE1","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",2,"16hkBHE1","LYgovvuG",0,1,"C","C",0,1,0,1,"CC",1,0,"4198730040_78419_01","028085_S01_HH"
"e1.5_2017-09-06",2,"16hkBHE1","VJyZMbUX",0,1,"C","C",0,1,0,1,"CC",1,0,"4198730040_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",2,"1RCOHcfE","7tq3tbUd",0,0,"C","D",1,0,0,0,"CD",0,0,"111400_3992_01","1586698951_78419_01"
"e1.5_2017-09-06",2,"1RCOHcfE","c6i3AAwk",0,1,"C","C",0,1,0,1,"CC",1,0,"111400_3992_01","4198734039_78419_01"
"e1.5_2017-09-06",2,"1RCOHcfE","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"111400_3992_01","4209524955_78419_01"
"e1.5_2017-09-06",2,"1RCOHcfE","uXJWcSH5",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","025702_S01_HH"
"e1.5_2017-09-06",2,"1RCOHcfE","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","4210177559_78419_01"
"experiment-1.9-viscous-03_43.csv",2,"1ucCQt8J","L6YKYnXh",1,1,"C","C",0,0,0,0,"CC",1,0,"4135953552_78419_01","4183004116_78419_01"
"e1.2_2017-08-24",2,"2eCW1FlE","8xSP33VT",1,1,"C","C",0,0,0,0,"CC",1,0,"4142230532_78419_01","063329_S02_02"
"e1.1_2017-09-03",2,"2Jq2iaa0","HgL5wQXl",1,1,"C","C",0,0,0,0,"CC",1,0,"4182985182_78419_01","4198723823_78419_01"
"e1.1_2017-09-03",2,"2Jq2iaa0","qqUGu3kS",1,1,"C","C",0,0,0,0,"CC",1,0,"4182985182_78419_01","4191252363_5107_01"
"e1.5_2017-09-06",2,"2Ls5Rpdm","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"4198746100_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",2,"2Ls5Rpdm","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","028085_S01_HH"
"experiment-1.1-fluid-01_41.csv",2,"3OrzlVz6","fgcHkh83",0,1,"C","C",0,1,0,1,"CC",1,0,"4128102259_78419_01","1869095040_78419_01"
"experiment-1.1-fluid-01_41.csv",2,"3OrzlVz6","WYtjZQsH",0,1,"C","C",0,1,0,1,"CC",1,0,"4128102259_78419_01","93110829_23694_01"
"e1.5_2017-09-06",2,"4MEMPAHc","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","111400_3992_01"
"e1.5_2017-09-06",2,"4MEMPAHc","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","4198734039_78419_01"
