"playerid","round_num","group_coop","decision0d1c","group","condition","session","ingroup","biased","identities","empanel_id"
"cCWpfNHl",11,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"088523_S02_01"
"cCWpfNHl",11,0,0,"1","Biased-2","e2.4_2017-08-27",0,1,0,"088523_S02_01"
"CDitEj5Y",11,1,0,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4210176701_78419_01"
"cfHDQFaB",11,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"4209514620_78419_01"
"cfHDQFaB",11,2,1,"0","Biased-4","e2.1_2017-08-23",0,1,1,"4209514620_78419_01"
"CSIho5fN",11,0,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"4175653832_92326_01"
"CSIho5fN",11,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4175653832_92326_01"
"cSQt54dS",11,0,0,"0","Biased-2","e2.4_2017-08-31",1,1,0,"1724172254_78419_01"
"cW3Xrh7y",11,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4182959840_78419_01"
"cW3Xrh7y",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4182959840_78419_01"
"cW3Xrh7y",11,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4182959840_78419_01"
"CwFE3ItX",11,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4175653757_92326_01"
"CY6DEsRy",11,1,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"157970_3992_01"
"CY6DEsRy",11,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"157970_3992_01"
"D0irM1wA",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4175654735_92326_01"
"dbeyNtbX",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"087915_S02_02"
"dbeyNtbX",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"087915_S02_02"
"dcZXuvm5",11,0,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4222268922_78419_01"
"dcZXuvm5",11,1,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4222268922_78419_01"
"dcZXuvm5",11,2,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4222268922_78419_01"
"DeKlV503",11,2,0,"2","Biased-4","e2.1_2017-08-27",1,1,1,"4198696487_78419_01"
"diPOf8ra",11,3,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"4033152806_78914_01"
"diPOf8ra",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4033152806_78914_01"
"DJ8LGEZY",11,2,1,"2","Biased-4","e2.1_2017-09-01",1,1,1,"4224828504_78419_01"
"DJWdsL8d",11,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"072544_S02_01"
"DJWdsL8d",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"072544_S02_01"
"dKSCJBQ8",11,1,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4141908521_78419_01"
"dKSCJBQ8",11,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4141908521_78419_01"
"dKSCJBQ8",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4141908521_78419_01"
"Du9Kh9Zi",11,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"010477_S01_HH"
"dYfzbDKZ",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4098583988_78419_01"
"EALWRNpD",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224774488_78419_01"
"EALWRNpD",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224774488_78419_01"
"EAWggsx2",11,0,1,"1","Biased-2","e2.4_2017-08-28",0,1,0,"4142192439_78419_01"
"eO5jet6P",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"1975424113_78419_01"
"EovwaTW8",11,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"1696767687_78419_01"
"EovwaTW8",11,0,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"1696767687_78419_01"
"EovwaTW8",11,1,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"1696767687_78419_01"
"eqcJ4jve",11,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"4222261623_78419_01"
"EZ86FtBN",11,0,0,"0","Biased-4","e2.1_2017-08-24",1,1,1,"4222260107_78419_01"
"EZk45OGB",11,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4174336493_78419_01"
"EZk45OGB",11,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4174336493_78419_01"
"eZr5Bmd3",11,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4175653989_92326_01"
"eZr5Bmd3",11,1,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4175653989_92326_01"
"f7cmoZxN",11,1,0,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"145708_3992_01"
"f7cmoZxN",11,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"145708_3992_01"
"fgcHkh83",11,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"1869095040_78419_01"
"fgcHkh83",11,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"1869095040_78419_01"
"fIbIygzK",11,3,1,"1","Biased-4","e2.2_2017-08-21",0,1,1,"4141912491_78419_01"
"fIbIygzK",11,1,1,"1","Biased-4","e2.2_2017-08-21",1,1,1,"4141912491_78419_01"
"fIbIygzK",11,0,1,"1","Biased-4","e2.2_2017-08-21",0,1,1,"4141912491_78419_01"
"FQdWWYbL",11,3,1,"0","Biased-4","e2.1_2017-09-01",0,1,1,"86073282_23694_01"
"FV95AWtf",11,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4182978590_78419_01"
"FV95AWtf",11,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4182978590_78419_01"
"fZhwr54A",11,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4222260257_78419_01"
"fZhwr54A",11,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4222260257_78419_01"
"ggsLbDfz",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"015419_S01_HH"
"gp0kahEm",11,1,1,"1","Biased-4","e2.3_2017-08-21",1,1,1,"4142203207_78419_01"
"gp0kahEm",11,0,1,"1","Biased-4","e2.3_2017-08-21",0,1,1,"4142203207_78419_01"
"GV56CWVE",11,1,1,"1","Biased-2","e2.4_2017-08-31",1,1,0,"1759047013_78419_01"
"GV56CWVE",11,0,1,"1","Biased-2","e2.4_2017-08-31",0,1,0,"1759047013_78419_01"
"Gvw2kAUr",11,2,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"006297_S01_HH"
"Gvw2kAUr",11,1,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"006297_S01_HH"
"H0kC41XP",11,0,1,"0","Biased-4","e2.1_2017-09-03",1,1,1,"4142214247_78419_01"
"h5yhEjIi",11,0,1,"0","Biased-4","e2.2_2017-08-21",1,1,1,"038138_S01_01"
"h5yhEjIi",11,3,1,"0","Biased-4","e2.2_2017-08-21",0,1,1,"038138_S01_01"
"h9QwRCg4",11,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4210174049_78419_01"
"h9QwRCg4",11,1,0,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4210174049_78419_01"
"hBbqBxNW",11,1,1,"0","Biased-2","e2.4_2017-09-01",0,1,0,"4222262517_78419_01"
"hBbqBxNW",11,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"4222262517_78419_01"
"hEsQGRRN",11,0,1,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4224814466_78419_01"
"hEsQGRRN",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4224814466_78419_01"
"HgL5wQXl",11,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4198723823_78419_01"
"HgL5wQXl",11,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4198723823_78419_01"
"HjzenM9h",11,0,1,"0","Biased-4","e2.2_2017-08-21",1,1,1,"4191229405_5107_01"
"HjzenM9h",11,1,1,"0","Biased-4","e2.2_2017-08-21",0,1,1,"4191229405_5107_01"
"Hw6QadAx",11,0,0,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4224812772_78419_01"
"Hw6QadAx",11,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4224812772_78419_01"
"HwYrjeiA",11,2,1,"2","Unbiased-4","e2.5_2017-09-14",1,0,1,"4224782065_78419_01"
"i7IIFMIb",11,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4210182356_78419_01"
"i7IIFMIb",11,0,0,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4210182356_78419_01"
"iCrky02j",11,1,1,"0","Biased-4","e2.3_2017-08-21",0,1,1,"4141903717_78419_01"
"iCrky02j",11,2,1,"0","Biased-4","e2.3_2017-08-21",0,1,1,"4141903717_78419_01"
"IEEr3afx",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4224790013_78419_01"
"IjV6gF7P",11,0,1,"0","Biased-4","e2.2_2017-08-21",1,1,1,"4222258798_78419_01"
"IjV6gF7P",11,1,1,"0","Biased-4","e2.2_2017-08-21",0,1,1,"4222258798_78419_01"
"ioIMkkv3",11,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1869068229_78419_01"
"J3MbipTM",11,1,1,"1","Biased-4","e2.3_2017-08-21",1,1,1,"4128111861_78419_01"
"jC2kr3u0",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4210176685_78419_01"
"jC2kr3u0",11,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4210176685_78419_01"
"JckRZ4Su",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4142231922_78419_01"
"JkDj57W3",11,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"035315_S01_HH"
"jlkiDCUf",11,1,1,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1797570488_78419_01"
"jlkiDCUf",11,0,0,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1797570488_78419_01"
"jLzegXH6",11,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4210178541_78419_01"
"jLzegXH6",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4210178541_78419_01"
"jmFnOoKt",11,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4224766527_78419_01"
"jmFnOoKt",11,1,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4224766527_78419_01"
"jmFnOoKt",11,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"4224766527_78419_01"
"JnID4Q2o",11,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4183009964_78419_01"
"JnID4Q2o",11,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4183009964_78419_01"
"JPppFZWQ",11,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4198735108_78419_01"
"JPppFZWQ",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4198735108_78419_01"
"jTcyevlw",11,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"4083364193_78914_01"
"jTcyevlw",11,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"4083364193_78914_01"
"ju7eWJ5D",11,0,0,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4198696732_78419_01"
"ju7eWJ5D",11,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4198696732_78419_01"
"JxdStep4",11,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"4210175671_78419_01"
"jxy012QP",11,3,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"4224777765_78419_01"
"jxy012QP",11,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4224777765_78419_01"
"kACbxuMS",11,3,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"053633_S02_01"
"kACbxuMS",11,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"053633_S02_01"
"kACbxuMS",11,2,1,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"053633_S02_01"
"kJ508QX4",11,2,1,"0","Biased-4","e2.1_2017-09-03",0,1,1,"147028_3992_01"
"kJ508QX4",11,0,1,"0","Biased-4","e2.1_2017-09-03",1,1,1,"147028_3992_01"
"Kpefbwlv",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4210172616_78419_01"
"Kwi2XJew",11,1,1,"0","Biased-2","e2.4_2017-08-31",0,1,0,"1701598304_78419_01"
"Kwi2XJew",11,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"1701598304_78419_01"
"kyl98fLI",11,2,1,"2","Biased-4","e2.4_2017-08-21",1,1,1,"4175654125_92326_01"
"kyl98fLI",11,1,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4175654125_92326_01"
"L97SPwct",11,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"1904469500_78419_01"
"L97SPwct",11,1,0,"0","Biased-2","e2.3_2017-09-06",0,1,0,"1904469500_78419_01"
"LPXST0hC",11,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4173231362_78419_01"
"LPXST0hC",11,0,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4173231362_78419_01"
"LPXST0hC",11,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4173231362_78419_01"
"MDbJQOVf",11,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4083363247_78914_01"
"MDbJQOVf",11,3,0,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"MDbJQOVf",11,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"mn9JA7Xk",11,1,0,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1686963147_78419_01"
"mn9JA7Xk",11,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1686963147_78419_01"
"MNqgePjh",11,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4018908883_78914_01"
"MNqgePjh",11,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4018908883_78914_01"
"MpPYLTx8",11,2,0,"3","Biased-4","e2.1_2017-09-01",0,1,1,"4098573336_78419_01"
"MpPYLTx8",11,3,0,"3","Biased-4","e2.1_2017-09-01",1,1,1,"4098573336_78419_01"
"MyTwrheb",11,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"044749_S02_01"
"N2uHWqlz",11,2,1,"2","Biased-4","e2.1_2017-08-27",1,1,1,"4198746007_78419_01"
"n7jGHdyD",11,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"006536_S01_01"
"nAG0uwdt",11,0,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4141905748_78419_01"
"nAG0uwdt",11,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4141905748_78419_01"
"nmQ27e1C",11,2,0,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",11,3,0,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",11,1,0,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4209526288_78419_01"
"nQ9GHNJp",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4148901480_78419_01"
"nQ9GHNJp",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4148901480_78419_01"
"nVLWjcHt",11,1,1,"0","Biased-2","e2.4_2017-09-01",0,1,0,"4083364355_5107_01"
"nVLWjcHt",11,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"4083364355_5107_01"
"NXZbh3Db",11,2,1,"3","Biased-4","e2.2_2017-08-24",0,1,1,"069622_S02_02"
"o3p4C0ay",11,0,1,"0","Biased-4","e2.2_2017-08-21",1,1,1,"4205997909_78419_01"
"o3p4C0ay",11,3,1,"0","Biased-4","e2.2_2017-08-21",0,1,1,"4205997909_78419_01"
"O5c1zblg",11,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4198741919_78419_01"
"O5c1zblg",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4198741919_78419_01"
"O80GJs4W",11,2,0,"0","Biased-4","e2.1_2017-08-23",0,1,1,"142804_3992_02"
"O80GJs4W",11,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"142804_3992_02"
"O9d6fpD7",11,2,1,"1","Biased-4","e2.1_2017-08-23",0,1,1,"1696776375_78419_01"
"O9d6fpD7",11,1,1,"1","Biased-4","e2.1_2017-08-23",1,1,1,"1696776375_78419_01"
"OGBTpuSV",11,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4210176607_78419_01"
"OGBTpuSV",11,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4210176607_78419_01"
"OlxN44Q7",11,2,1,"1","Biased-4","e2.1_2017-09-01",0,1,1,"128143_3992_01"
"OmtdCXCq",11,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4224774627_78419_01"
"OmtdCXCq",11,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4224774627_78419_01"
"oNlAMbPd",11,0,0,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4142208842_78419_01"
"oNlAMbPd",11,1,0,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4142208842_78419_01"
"OS83QMIt",11,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4206005848_78419_01"
"OTER4w1T",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"1743838971_78419_01"
"OTER4w1T",11,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"1743838971_78419_01"
"oyXJ9Za4",11,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",11,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",11,0,0,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"157869_3992_01"
"oyXJ9Za4",11,3,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"p8deTL4y",11,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4173230988_78419_01"
"p8deTL4y",11,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4173230988_78419_01"
"PDbvxhQc",11,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"121889_3992_01"
"PDbvxhQc",11,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"121889_3992_01"
"PvuSVcWQ",11,2,1,"2","Unbiased-4","e2.5_2017-09-14",1,0,1,"146298_3992_01"
"PwGBatMI",11,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"097748_3992_01"
"PwGBatMI",11,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"097748_3992_01"
"QjQdnO40",11,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4083328852_78914_01"
"QjQdnO40",11,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4083328852_78914_01"
"qqUGu3kS",11,0,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",11,3,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",11,2,1,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4191252363_5107_01"
"QqZJQqSV",11,1,1,"3","Unbiased-4","e2.5_2017-09-13",0,0,1,"1104441209_23694_01"
"QShMToNs",11,1,0,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4141908830_78419_01"
"QShMToNs",11,0,0,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4141908830_78419_01"
"QUINXRqp",11,1,1,"1","Biased-4","e2.3_2017-08-21",1,1,1,"4222263841_78419_01"
"qumxEb0U",11,2,1,"2","Biased-4","e2.1_2017-08-27",1,1,1,"4141902698_78419_01"
"QY65oXAS",11,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"023401_S01_HH"
"QY65oXAS",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"023401_S01_HH"
"rASdAjzN",11,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4182947893_78419_01"
"rASdAjzN",11,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rASdAjzN",11,0,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rASdAjzN",11,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rCOFf22U",11,2,0,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4174330538_78419_01"
"REYE9Wvx",11,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4148885330_78419_01"
"REYE9Wvx",11,0,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4148885330_78419_01"
"RNTqSbN2",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"1834436193_78419_01"
"RNTqSbN2",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"1834436193_78419_01"
"RSILKwif",11,1,1,"1","Biased-4","e2.3_2017-08-21",1,1,1,"4142192547_78419_01"
"RtheYJJO",11,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4209518345_78419_01"
"RXIiD3rP",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"062838_S02_01"
"s38hPaM8",11,0,0,"0","Biased-4","e2.1_2017-08-24",1,1,1,"4198738768_78419_01"
"s38hPaM8",11,2,0,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198738768_78419_01"
"Sgz9Rrye",11,1,1,"1","Biased-4","e2.2_2017-08-21",1,1,1,"4109820608_78419_01"
"sJGf8QUk",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4174334848_78419_01"
"sJGf8QUk",11,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4174334848_78419_01"
"Sn1EKUkx",11,1,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"Sn1EKUkx",11,0,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"Sn1EKUkx",11,2,1,"2","Biased-4","e2.4_2017-08-21",1,1,1,"4222255862_78419_01"
"STfPvxel",11,0,0,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4083379780_5107_01"
"STfPvxel",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4083379780_5107_01"
"Sw3Et2xV",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4224795530_78419_01"
"TEA2iw5y",11,1,1,"0","Biased-2","e2.4_2017-08-28",0,1,0,"4142231657_78419_01"
"TEA2iw5y",11,0,1,"0","Biased-2","e2.4_2017-08-28",1,1,0,"4142231657_78419_01"
"TgojOpBZ",11,1,1,"0","Biased-2","e2.4_2017-08-31",0,1,0,"4142235125_78419_01"
"TgojOpBZ",11,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"4142235125_78419_01"
"tiUegpsp",11,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4174335565_78419_01"
"tiUegpsp",11,1,0,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4174335565_78419_01"
"tqPAyJE4",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224780943_78419_01"
"tqPAyJE4",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224780943_78419_01"
"tSBjUf4V",11,1,0,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4191217222_78914_01"
"tSBjUf4V",11,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4191217222_78914_01"
"U8hihsFv",11,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4198726251_78419_01"
"uDoUOiDS",11,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4194570502_78419_01"
"uWJQDNa6",11,0,1,"2","Biased-4","e2.3_2017-08-21",0,1,1,"4224787762_78419_01"
"uXJWcSH5",11,2,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"uXJWcSH5",11,1,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"v2eqSRsE",11,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"4198749367_78419_01"
"v2eqSRsE",11,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"4198749367_78419_01"
"vC6lyVef",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4224793545_78419_01"
"vC6lyVef",11,1,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"vC6lyVef",11,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"VeNM0aaG",11,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4224774744_78419_01"
"VeNM0aaG",11,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4224774744_78419_01"
"VG1N0gwz",11,1,0,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4210176637_78419_01"
"VG1N0gwz",11,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4210176637_78419_01"
"VHwMul8t",11,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"1917465972_78419_01"
"VHwMul8t",11,1,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"1917465972_78419_01"
"viEMI6TI",11,1,1,"1","Biased-2","e2.4_2017-08-28",1,1,0,"4182955728_78419_01"
"VVgrn6Cp",11,2,1,"1","Biased-4","e2.1_2017-08-27",0,1,1,"020845_S01_HH"
"VVgrn6Cp",11,1,1,"1","Biased-4","e2.1_2017-08-27",1,1,1,"020845_S01_HH"
"vyygRmNe",11,0,0,"1","Biased-2","e2.4_2017-08-27",0,1,0,"4224790653_78419_01"
"vyygRmNe",11,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"4224790653_78419_01"
"w2NyOm6v",11,2,1,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4222270010_78419_01"
"w6uhkiFK",11,2,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",11,1,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",11,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"4210181764_78419_01"
"w6uhkiFK",11,3,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w8xhRZT0",11,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4224772520_78419_01"
"w8xhRZT0",11,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4224772520_78419_01"
"WCJJbu4i",11,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"WCJJbu4i",11,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"143967_3992_01"
"WCJJbu4i",11,1,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"wcuIZKR6",11,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"107651_3992_01"
"wcuIZKR6",11,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"107651_3992_01"
"WdTeyb1v",11,1,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
